request_id,variant,phase,layer,token_step,event,device,start_s,end_s,duration_s,energy_J
Fugue-asplos-request-01,F3,prefill_common,9,0,ff1,GPU,0.028764658635575965,0.028978950804162726,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,9,0,ff2,GPU,0.028978950804162726,0.029193242972749486,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,9,0,glu,GPU,0.029193242972749486,0.02921855152659564,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,9,0,ff3,GPU,0.02921855152659564,0.029458514111211025,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,9,0,comm_g2g,GPU,0.029458514111211025,0.029458514111211025,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,9,0,norm2,GPU,0.029458514111211025,0.029476237729158517,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,10,0,qkv,GPU,0.029476237729158517,0.029746195636850825,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,10,0,attention_service,GPU,0.029746195636850825,0.030659821525107357,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,10,0,proj,GPU,0.030659821525107357,0.030749807494338127,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,10,0,comm_g2g,GPU,0.030749807494338127,0.030749807494338127,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,10,0,norm1,GPU,0.030749807494338127,0.03076753111228562,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,10,0,ff1,GPU,0.03076753111228562,0.03098182328087238,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,10,0,ff2,GPU,0.03098182328087238,0.03119611544945914,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,10,0,glu,GPU,0.03119611544945914,0.031221424003305295,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,10,0,ff3,GPU,0.031221424003305295,0.03146138658792068,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,10,0,comm_g2g,GPU,0.03146138658792068,0.03146138658792068,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,10,0,norm2,GPU,0.03146138658792068,0.031479110205868174,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,11,0,qkv,GPU,0.031479110205868174,0.03174906811356048,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,11,0,attention_service,GPU,0.03174906811356048,0.03266269400181701,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,11,0,proj,GPU,0.03266269400181701,0.03275267997104778,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,11,0,comm_g2g,GPU,0.03275267997104778,0.03275267997104778,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,11,0,norm1,GPU,0.03275267997104778,0.03277040358899527,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,11,0,ff1,GPU,0.03277040358899527,0.03298469575758203,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,11,0,ff2,GPU,0.03298469575758203,0.033198987926168794,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,11,0,glu,GPU,0.033198987926168794,0.033224296480014945,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,11,0,ff3,GPU,0.033224296480014945,0.03346425906463033,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,11,0,comm_g2g,GPU,0.03346425906463033,0.03346425906463033,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,11,0,norm2,GPU,0.03346425906463033,0.03348198268257783,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,12,0,qkv,GPU,0.03348198268257783,0.03375194059027013,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,12,0,attention_service,GPU,0.03375194059027013,0.034665566478526665,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,12,0,proj,GPU,0.034665566478526665,0.03475555244775743,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,12,0,comm_g2g,GPU,0.03475555244775743,0.03475555244775743,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,12,0,norm1,GPU,0.03475555244775743,0.034773276065704926,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,12,0,ff1,GPU,0.034773276065704926,0.03498756823429169,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,12,0,ff2,GPU,0.03498756823429169,0.03520186040287845,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,12,0,glu,GPU,0.03520186040287845,0.0352271689567246,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,12,0,ff3,GPU,0.0352271689567246,0.035467131541339986,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,12,0,comm_g2g,GPU,0.035467131541339986,0.035467131541339986,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,12,0,norm2,GPU,0.035467131541339986,0.03548485515928748,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,13,0,qkv,GPU,0.03548485515928748,0.035754813066979786,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,13,0,attention_service,GPU,0.035754813066979786,0.03666843895523632,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,13,0,proj,GPU,0.03666843895523632,0.036758424924467084,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,13,0,comm_g2g,GPU,0.036758424924467084,0.036758424924467084,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,13,0,norm1,GPU,0.036758424924467084,0.03677614854241458,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,13,0,ff1,GPU,0.03677614854241458,0.03699044071100134,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,13,0,ff2,GPU,0.03699044071100134,0.0372047328795881,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,13,0,glu,GPU,0.0372047328795881,0.03723004143343425,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,13,0,ff3,GPU,0.03723004143343425,0.03747000401804964,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,13,0,comm_g2g,GPU,0.03747000401804964,0.03747000401804964,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,13,0,norm2,GPU,0.03747000401804964,0.037487727635997135,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,14,0,qkv,GPU,0.037487727635997135,0.03775768554368944,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,14,0,attention_service,GPU,0.03775768554368944,0.03867131143194597,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,14,0,proj,GPU,0.03867131143194597,0.03876129740117674,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,14,0,comm_g2g,GPU,0.03876129740117674,0.03876129740117674,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,14,0,norm1,GPU,0.03876129740117674,0.038779021019124234,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,14,0,ff1,GPU,0.038779021019124234,0.038993313187710994,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,14,0,ff2,GPU,0.038993313187710994,0.039207605356297755,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,14,0,glu,GPU,0.039207605356297755,0.039232913910143906,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,14,0,ff3,GPU,0.039232913910143906,0.03947287649475929,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,14,0,comm_g2g,GPU,0.03947287649475929,0.03947287649475929,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,14,0,norm2,GPU,0.03947287649475929,0.03949060011270679,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,15,0,qkv,GPU,0.03949060011270679,0.039760558020399094,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,15,0,attention_service,GPU,0.039760558020399094,0.040674183908655626,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,15,0,proj,GPU,0.040674183908655626,0.04076416987788639,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,15,0,comm_g2g,GPU,0.04076416987788639,0.04076416987788639,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,15,0,norm1,GPU,0.04076416987788639,0.04078189349583389,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,15,0,ff1,GPU,0.04078189349583389,0.04099618566442065,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,15,0,ff2,GPU,0.04099618566442065,0.04121047783300741,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,15,0,glu,GPU,0.04121047783300741,0.04123578638685356,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,15,0,ff3,GPU,0.04123578638685356,0.04147574897146895,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,15,0,comm_g2g,GPU,0.04147574897146895,0.04147574897146895,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,15,0,norm2,GPU,0.04147574897146895,0.04149347258941644,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,16,0,qkv,GPU,0.04149347258941644,0.04176343049710875,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,16,0,attention_service,GPU,0.04176343049710875,0.04267705638536528,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,16,0,proj,GPU,0.04267705638536528,0.042767042354596045,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,16,0,comm_g2g,GPU,0.042767042354596045,0.042767042354596045,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,16,0,norm1,GPU,0.042767042354596045,0.04278476597254354,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,16,0,ff1,GPU,0.04278476597254354,0.0429990581411303,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,16,0,ff2,GPU,0.0429990581411303,0.04321335030971706,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,16,0,glu,GPU,0.04321335030971706,0.04323865886356321,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,16,0,ff3,GPU,0.04323865886356321,0.0434786214481786,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,16,0,comm_g2g,GPU,0.0434786214481786,0.0434786214481786,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,16,0,norm2,GPU,0.0434786214481786,0.043496345066126096,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,17,0,qkv,GPU,0.043496345066126096,0.0437663029738184,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,17,0,attention_service,GPU,0.0437663029738184,0.04467992886207493,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,17,0,proj,GPU,0.04467992886207493,0.0447699148313057,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,17,0,comm_g2g,GPU,0.0447699148313057,0.0447699148313057,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,17,0,norm1,GPU,0.0447699148313057,0.044787638449253195,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,17,0,ff1,GPU,0.044787638449253195,0.045001930617839955,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,17,0,ff2,GPU,0.045001930617839955,0.045216222786426716,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,17,0,glu,GPU,0.045216222786426716,0.04524153134027287,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,17,0,ff3,GPU,0.04524153134027287,0.045481493924888254,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,17,0,comm_g2g,GPU,0.045481493924888254,0.045481493924888254,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,17,0,norm2,GPU,0.045481493924888254,0.04549921754283575,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,18,0,qkv,GPU,0.04549921754283575,0.045769175450528055,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,18,0,attention_service,GPU,0.045769175450528055,0.04668280133878459,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,18,0,proj,GPU,0.04668280133878459,0.04677278730801535,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,18,0,comm_g2g,GPU,0.04677278730801535,0.04677278730801535,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,18,0,norm1,GPU,0.04677278730801535,0.04679051092596285,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,18,0,ff1,GPU,0.04679051092596285,0.04700480309454961,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,18,0,ff2,GPU,0.04700480309454961,0.04721909526313637,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,18,0,glu,GPU,0.04721909526313637,0.04724440381698252,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,18,0,ff3,GPU,0.04724440381698252,0.04748436640159791,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,18,0,comm_g2g,GPU,0.04748436640159791,0.04748436640159791,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,18,0,norm2,GPU,0.04748436640159791,0.047502090019545404,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,19,0,qkv,GPU,0.047502090019545404,0.04777204792723771,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,19,0,attention_service,GPU,0.04777204792723771,0.04868567381549424,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,19,0,proj,GPU,0.04868567381549424,0.048775659784725006,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,19,0,comm_g2g,GPU,0.048775659784725006,0.048775659784725006,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,19,0,norm1,GPU,0.048775659784725006,0.0487933834026725,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,19,0,ff1,GPU,0.0487933834026725,0.04900767557125926,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,19,0,ff2,GPU,0.04900767557125926,0.04922196773984602,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,19,0,glu,GPU,0.04922196773984602,0.049247276293692174,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,19,0,ff3,GPU,0.049247276293692174,0.04948723887830756,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,19,0,comm_g2g,GPU,0.04948723887830756,0.04948723887830756,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,19,0,norm2,GPU,0.04948723887830756,0.04950496249625506,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,20,0,qkv,GPU,0.04950496249625506,0.04977492040394736,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,20,0,attention_service,GPU,0.04977492040394736,0.050688546292203894,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,20,0,proj,GPU,0.050688546292203894,0.05077853226143466,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,20,0,comm_g2g,GPU,0.05077853226143466,0.05077853226143466,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,20,0,norm1,GPU,0.05077853226143466,0.050796255879382156,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,20,0,ff1,GPU,0.050796255879382156,0.051010548047968916,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,20,0,ff2,GPU,0.051010548047968916,0.05122484021655568,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,20,0,glu,GPU,0.05122484021655568,0.05125014877040183,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,20,0,ff3,GPU,0.05125014877040183,0.051490111355017215,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,20,0,comm_g2g,GPU,0.051490111355017215,0.051490111355017215,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,20,0,norm2,GPU,0.051490111355017215,0.05150783497296471,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,21,0,qkv,GPU,0.05150783497296471,0.051777792880657016,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,21,0,attention_service,GPU,0.051777792880657016,0.05269141876891355,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,21,0,proj,GPU,0.05269141876891355,0.052781404738144314,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,21,0,comm_g2g,GPU,0.052781404738144314,0.052781404738144314,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,21,0,norm1,GPU,0.052781404738144314,0.05279912835609181,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,21,0,ff1,GPU,0.05279912835609181,0.05301342052467857,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,21,0,ff2,GPU,0.05301342052467857,0.05322771269326533,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,21,0,glu,GPU,0.05322771269326533,0.05325302124711148,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,21,0,ff3,GPU,0.05325302124711148,0.05349298383172687,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,21,0,comm_g2g,GPU,0.05349298383172687,0.05349298383172687,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,21,0,norm2,GPU,0.05349298383172687,0.053510707449674365,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,22,0,qkv,GPU,0.053510707449674365,0.05378066535736667,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,22,0,attention_service,GPU,0.05378066535736667,0.0546942912456232,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,22,0,proj,GPU,0.0546942912456232,0.05478427721485397,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,22,0,comm_g2g,GPU,0.05478427721485397,0.05478427721485397,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,22,0,norm1,GPU,0.05478427721485397,0.05480200083280146,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,22,0,ff1,GPU,0.05480200083280146,0.055016293001388224,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,22,0,ff2,GPU,0.055016293001388224,0.055230585169974984,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,22,0,glu,GPU,0.055230585169974984,0.055255893723821135,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,22,0,ff3,GPU,0.055255893723821135,0.05549585630843652,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,22,0,comm_g2g,GPU,0.05549585630843652,0.05549585630843652,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,22,0,norm2,GPU,0.05549585630843652,0.05551357992638402,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,23,0,qkv,GPU,0.05551357992638402,0.05578353783407632,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,23,0,attention_service,GPU,0.05578353783407632,0.056697163722332855,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,23,0,proj,GPU,0.056697163722332855,0.05678714969156362,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,23,0,comm_g2g,GPU,0.05678714969156362,0.05678714969156362,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,23,0,norm1,GPU,0.05678714969156362,0.05680487330951112,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,23,0,ff1,GPU,0.05680487330951112,0.05701916547809788,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,23,0,ff2,GPU,0.05701916547809788,0.05723345764668464,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,23,0,glu,GPU,0.05723345764668464,0.05725876620053079,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,23,0,ff3,GPU,0.05725876620053079,0.057498728785146176,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,23,0,comm_g2g,GPU,0.057498728785146176,0.057498728785146176,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,23,0,norm2,GPU,0.057498728785146176,0.05751645240309367,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,24,0,qkv,GPU,0.05751645240309367,0.05778641031078598,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,24,0,attention_service,GPU,0.05778641031078598,0.05870003619904251,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,24,0,proj,GPU,0.05870003619904251,0.058790022168273275,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,24,0,comm_g2g,GPU,0.058790022168273275,0.058790022168273275,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,24,0,norm1,GPU,0.058790022168273275,0.05880774578622077,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,24,0,ff1,GPU,0.05880774578622077,0.05902203795480753,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,24,0,ff2,GPU,0.05902203795480753,0.05923633012339429,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,24,0,glu,GPU,0.05923633012339429,0.05926163867724044,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,24,0,ff3,GPU,0.05926163867724044,0.05950160126185583,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,24,0,comm_g2g,GPU,0.05950160126185583,0.05950160126185583,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,24,0,norm2,GPU,0.05950160126185583,0.059519324879803326,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,25,0,qkv,GPU,0.059519324879803326,0.05978928278749563,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,25,0,attention_service,GPU,0.05978928278749563,0.06070290867575216,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,25,0,proj,GPU,0.06070290867575216,0.06079289464498293,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,25,0,comm_g2g,GPU,0.06079289464498293,0.06079289464498293,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,25,0,norm1,GPU,0.06079289464498293,0.060810618262930424,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,25,0,ff1,GPU,0.060810618262930424,0.061024910431517185,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,25,0,ff2,GPU,0.061024910431517185,0.061239202600103945,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,25,0,glu,GPU,0.061239202600103945,0.061264511153950096,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,25,0,ff3,GPU,0.061264511153950096,0.061504473738565484,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,25,0,comm_g2g,GPU,0.061504473738565484,0.061504473738565484,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,25,0,norm2,GPU,0.061504473738565484,0.06152219735651298,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,26,0,qkv,GPU,0.06152219735651298,0.061792155264205284,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,26,0,attention_service,GPU,0.061792155264205284,0.06270578115246182,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,26,0,proj,GPU,0.06270578115246182,0.06279576712169259,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,26,0,comm_g2g,GPU,0.06279576712169259,0.06279576712169259,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,26,0,norm1,GPU,0.06279576712169259,0.06281349073964008,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,26,0,ff1,GPU,0.06281349073964008,0.06302778290822685,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,26,0,ff2,GPU,0.06302778290822685,0.0632420750768136,0.00021429216858676205,0.02723006840832
Fugue-asplos-request-01,F3,prefill_common,26,0,glu,GPU,0.0632420750768136,0.06326738363065976,2.530855384615385e-05,0.0012753936383999996
Fugue-asplos-request-01,F3,prefill_common,26,0,ff3,GPU,0.06326738363065976,0.06350734621527514,0.00023996258461538462,0.02726381944832
Fugue-asplos-request-01,F3,prefill_common,26,0,comm_g2g,GPU,0.06350734621527514,0.06350734621527514,0.0,5.0692096e-05
Fugue-asplos-request-01,F3,prefill_common,26,0,norm2,GPU,0.06350734621527514,0.06352506983322263,1.772361794749403e-05,0.00047671285760000003
Fugue-asplos-request-01,F3,prefill_common,27,0,qkv,GPU,0.06352506983322263,0.06379502774091494,0.0002699579076923077,0.030313588981760002
Fugue-asplos-request-01,F3,prefill_attention,27,0,attention_service,GPU,0.06379502774091494,0.06470865362917148,0.0009136258882565327,0.030584772998399994
Fugue-asplos-request-01,F3,prefill_common,27,0,proj,GPU,0.06470865362917148,0.06479863959840225,8.998596923076924e-05,0.010322635653120001
Fugue-asplos-request-01,F3,prefill_common,27,0,comm_g2g,GPU,0.06479863959840225,0.06479863959840225,0.0,5.0692096e-05
