request_id,variant,phase,layer,decode_step,immutable_remote_KV_bytes,private_remote_KV_bytes,active_gpu_KV_bytes,layer_GPU_KV_buffer_bytes,remote_total_KV_bytes
Fugue-asplos-request-02,F2,prefill,9,0,3541565440,566558720,0,56655872,4108124160
Fugue-asplos-request-02,F2,prefill,10,0,3541565440,623214592,0,56655872,4164780032
Fugue-asplos-request-02,F2,prefill,11,0,3541565440,679870464,0,56655872,4221435904
Fugue-asplos-request-02,F2,prefill,12,0,3541565440,736526336,0,56655872,4278091776
Fugue-asplos-request-02,F2,prefill,13,0,3541565440,793182208,0,56655872,4334747648
Fugue-asplos-request-02,F2,prefill,14,0,3541565440,849838080,0,56655872,4391403520
Fugue-asplos-request-02,F2,prefill,15,0,3541565440,906493952,0,56655872,4448059392
Fugue-asplos-request-02,F2,prefill,16,0,3541565440,963149824,0,56655872,4504715264
Fugue-asplos-request-02,F2,prefill,17,0,3541565440,1019805696,0,56655872,4561371136
Fugue-asplos-request-02,F2,prefill,18,0,3541565440,1076461568,0,56655872,4618027008
Fugue-asplos-request-02,F2,prefill,19,0,3541565440,1133117440,0,56655872,4674682880
Fugue-asplos-request-02,F2,prefill,20,0,3541565440,1189773312,0,56655872,4731338752
Fugue-asplos-request-02,F2,prefill,21,0,3541565440,1246429184,0,56655872,4787994624
Fugue-asplos-request-02,F2,prefill,22,0,3541565440,1303085056,0,56655872,4844650496
Fugue-asplos-request-02,F2,prefill,23,0,3541565440,1359740928,0,56655872,4901306368
Fugue-asplos-request-02,F2,prefill,24,0,3541565440,1416396800,0,56655872,4957962240
Fugue-asplos-request-02,F2,prefill,25,0,3541565440,1473052672,0,56655872,5014618112
Fugue-asplos-request-02,F2,prefill,26,0,3541565440,1529708544,0,56655872,5071273984
Fugue-asplos-request-02,F2,prefill,27,0,3541565440,1586364416,0,56655872,5127929856
Fugue-asplos-request-02,F2,prefill,28,0,3541565440,1643020288,0,56655872,5184585728
Fugue-asplos-request-02,F2,prefill,29,0,3541565440,1699676160,0,56655872,5241241600
Fugue-asplos-request-02,F2,prefill,30,0,3541565440,1756332032,0,56655872,5297897472
Fugue-asplos-request-02,F2,prefill,31,0,3541565440,1812987904,0,56655872,5354553344
Fugue-asplos-request-02,F2,decode,all,1,3541565440,1813512192,0,16384,5355077632
Fugue-asplos-request-02,F2,decode,all,2,3541565440,1814036480,0,16384,5355601920
Fugue-asplos-request-02,F2,decode,all,3,3541565440,1814560768,0,16384,5356126208
Fugue-asplos-request-02,F2,decode,all,4,3541565440,1815085056,0,16384,5356650496
Fugue-asplos-request-02,F2,decode,all,5,3541565440,1815609344,0,16384,5357174784
Fugue-asplos-request-02,F2,decode,all,6,3541565440,1816133632,0,16384,5357699072
Fugue-asplos-request-02,F2,decode,all,7,3541565440,1816657920,0,16384,5358223360
Fugue-asplos-request-02,F2,decode,all,8,3541565440,1817182208,0,16384,5358747648
Fugue-asplos-request-02,F2,decode,all,9,3541565440,1817706496,0,16384,5359271936
Fugue-asplos-request-02,F3,prefill,0,0,3541565440,56655872,0,56655872,3598221312
Fugue-asplos-request-02,F3,prefill,1,0,3541565440,113311744,0,56655872,3654877184
Fugue-asplos-request-02,F3,prefill,2,0,3541565440,123207680,0,56655872,3664773120
Fugue-asplos-request-02,F3,prefill,3,0,3541565440,133103616,0,56655872,3674669056
Fugue-asplos-request-02,F3,prefill,4,0,3541565440,142999552,0,56655872,3684564992
Fugue-asplos-request-02,F3,prefill,5,0,3541565440,152895488,0,56655872,3694460928
Fugue-asplos-request-02,F3,prefill,6,0,3541565440,162791424,0,56655872,3704356864
Fugue-asplos-request-02,F3,prefill,7,0,3541565440,172687360,0,56655872,3714252800
Fugue-asplos-request-02,F3,prefill,8,0,3541565440,182583296,0,56655872,3724148736
Fugue-asplos-request-02,F3,prefill,9,0,3541565440,192479232,0,56655872,3734044672
Fugue-asplos-request-02,F3,prefill,10,0,3541565440,202375168,0,56655872,3743940608
