case_id,variant,phase,layer,step,remote_immutable_bytes,remote_private_bytes,GPU_live_KV_bytes,combined_live_KV_bytes
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,12,4212654080,104857600,16384,4317528064
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,13,4212654080,105381888,16384,4318052352
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,14,4212654080,105906176,16384,4318576640
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,15,4212654080,106430464,16384,4319100928
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,0,0,4218945536,0,263290880,4482236416
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,1,0,4218945536,0,526581760,4745527296
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,2,0,4218945536,0,789872640,5008818176
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,3,0,4218945536,0,1053163520,5272109056
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,4,0,4218945536,0,1316454400,5535399936
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,5,0,4218945536,0,1579745280,5798690816
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,6,0,4218945536,0,1843036160,6061981696
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,7,0,4218945536,0,2106327040,6325272576
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,8,0,4218945536,0,2369617920,6588563456
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,9,0,4218945536,0,2632908800,6851854336
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,10,0,4218945536,0,2896199680,7115145216
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,11,0,4218945536,0,3159490560,7378436096
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,12,0,4218945536,0,3422781440,7641726976
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,13,0,4218945536,0,3686072320,7905017856
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,14,0,4218945536,0,3949363200,8168308736
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,15,0,4218945536,0,4212654080,8431599616
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,16,0,4218945536,0,4475944960,8694890496
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,17,0,4218945536,0,4739235840,8958181376
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,18,0,4218945536,0,5002526720,9221472256
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,19,0,4218945536,0,5265817600,9484763136
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,20,0,4218945536,0,5529108480,9748054016
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,21,0,4218945536,0,5792399360,10011344896
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,22,0,4218945536,0,6055690240,10274635776
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,23,0,4218945536,0,6318981120,10537926656
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,24,0,4218945536,0,6582272000,10801217536
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,25,0,4218945536,0,6845562880,11064508416
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,26,0,4218945536,0,7108853760,11327799296
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,27,0,4218945536,0,7372144640,11591090176
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,28,0,4218945536,0,7635435520,11854381056
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,29,0,4218945536,0,7898726400,12117671936
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,30,0,4218945536,0,8162017280,12380962816
Fugue-asplos-EPIC-shared-readers-B2,F1,prefill,31,0,4218945536,0,8425308160,12644253696
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,1,4218945536,0,8426356736,12645302272
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,2,4218945536,0,8427405312,12646350848
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,3,4218945536,0,8428453888,12647399424
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,4,4218945536,0,8429502464,12648448000
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,5,4218945536,0,8430551040,12649496576
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,6,4218945536,0,8431599616,12650545152
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,7,4218945536,0,8432648192,12651593728
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,8,4218945536,0,8433696768,12652642304
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,9,4218945536,0,8434745344,12653690880
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,10,4218945536,0,8435793920,12654739456
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,11,4218945536,0,8436842496,12655788032
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,12,4218945536,0,8437891072,12656836608
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,13,4218945536,0,8438939648,12657885184
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,14,4218945536,0,8439988224,12658933760
Fugue-asplos-EPIC-shared-readers-B2,F1,decode,all,15,4218945536,0,8441036800,12659982336
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,0,0,4218945536,263290880,263290880,4745527296
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,1,0,4218945536,526581760,263290880,5008818176
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,2,0,4218945536,789872640,263290880,5272109056
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,3,0,4218945536,1053163520,263290880,5535399936
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,4,0,4218945536,1316454400,263290880,5798690816
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,5,0,4218945536,1579745280,263290880,6061981696
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,6,0,4218945536,1843036160,263290880,6325272576
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,7,0,4218945536,2106327040,263290880,6588563456
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,8,0,4218945536,2369617920,263290880,6851854336
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,9,0,4218945536,2632908800,263290880,7115145216
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,10,0,4218945536,2896199680,263290880,7378436096
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,11,0,4218945536,3159490560,263290880,7641726976
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,12,0,4218945536,3422781440,263290880,7905017856
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,13,0,4218945536,3686072320,263290880,8168308736
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,14,0,4218945536,3949363200,263290880,8431599616
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,15,0,4218945536,4212654080,263290880,8694890496
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,16,0,4218945536,4475944960,263290880,8958181376
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,17,0,4218945536,4739235840,263290880,9221472256
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,18,0,4218945536,5002526720,263290880,9484763136
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,19,0,4218945536,5265817600,263290880,9748054016
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,20,0,4218945536,5529108480,263290880,10011344896
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,21,0,4218945536,5792399360,263290880,10274635776
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,22,0,4218945536,6055690240,263290880,10537926656
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,23,0,4218945536,6318981120,263290880,10801217536
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,24,0,4218945536,6582272000,263290880,11064508416
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,25,0,4218945536,6845562880,263290880,11327799296
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,26,0,4218945536,7108853760,263290880,11591090176
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,27,0,4218945536,7372144640,263290880,11854381056
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,28,0,4218945536,7635435520,263290880,12117671936
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,29,0,4218945536,7898726400,263290880,12380962816
Fugue-asplos-EPIC-shared-readers-B2,F2,prefill,30,0,4218945536,8162017280,263290880,12644253696
