request_id,variant,layer,attention_device,query_tokens,elapsed_s,energy_J,attention_service_s,common_GPU_s,selector_V_transfer_s,KV_stored_private_tokens
Fugue-asplos-request-01,F4,31,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-02,F1,0,GPU,3458,0.01048512833456996,0.82563530229376,0.004462158847496842,0.006022969487073118,0.0,0
Fugue-asplos-request-02,F1,1,GPU,604,0.003115666706450488,0.28802796448512,0.0007793938530619122,0.0022435121067219082,9.276074666666667e-05,0
Fugue-asplos-request-02,F1,2,GPU,604,0.002040775061732539,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,3,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,4,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,5,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,6,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,7,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,8,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,9,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,10,GPU,604,0.002040775061732541,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,11,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,12,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,13,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,14,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,15,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,16,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,17,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,18,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,19,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,20,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,21,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,22,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,23,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,24,GPU,604,0.0020407750617325443,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,25,GPU,604,0.0020407750617325374,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,26,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,27,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,28,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
