model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
LLAMA3.1-8B,1,32,8,4,96,1024,1120,300,111.58160605622092,5.132219570405728,2.62144,2.62144,786432,393216,4194304,13.981013333333335,1.31072,125.56261938955426,628.9804799999986,639.9295975704043,0.5740180000000001,0.736702,0.19621317699052043,"{""scan-N1120-H2-Q1"": 384}",138.862944,149.44909357040575,0.21104999999999996,1.0996700000000001,0.8401698290020171,"{""scan-N1120-H2-Q8"": 48}"
LLAMA3.1-8B,1,32,8,4,128,1024,1152,300,153.0262025913887,7.038472553699283,3.4952533333333338,3.4952533333333338,1048576,524288,4194304,13.981013333333335,1.7476266666666669,167.00721592472203,857.5395840000085,872.5794878870412,1.010924666666667,0.736702,0.19139484510360363,"{""scan-N1152-H2-Q1"": 512}",188.300416,202.97735188703263,0.6479566666666667,1.0996700000000001,0.8227874409242967,"{""scan-N1152-H2-Q8"": 64}"
LLAMA3.1-8B,1,32,8,4,192,1024,1216,300,242.29148743636543,11.144248210023866,5.24288,5.24288,1572864,786432,4194304,13.981013333333335,2.62144,256.27250076969875,1343.0062080000102,1366.520954210034,1.8847380000000002,0.736702,0.18753645890329299,"{""scan-N1216-H2-Q1"": 768}",291.9000959999999,315.0518742100238,1.52177,1.0996700000000001,0.8134295389046287,"{""scan-N1216-H2-Q8"": 96}"
LLAMA3.1-8B,1,32,8,4,256,1024,1280,300,340.05822798086376,15.64105011933174,6.9905066666666675,6.9905066666666675,2097152,1048576,4194304,13.981013333333335,3.4952533333333338,354.0392413141971,1866.270719999965,1898.6513347859634,2.758551333333334,0.736702,0.18646880279053882,"{""scan-N1280-H2-Q1"": 1024}",403.3743360000006,435.391982785999,2.3955833333333336,1.0996700000000001,0.813150575370636,"{""scan-N1280-H2-Q8"": 128}"
LLAMA3.1-8B,1,32,8,4,384,1024,1408,300,561.0960761684252,25.807732696897375,10.48576,10.48576,3145728,1572864,4194304,13.981013333333335,5.24288,575.0770895017585,3139.5870720000867,3190.872502696984,4.506178,0.736702,0.18022565584043007,"{""scan-N1408-H2-Q1"": 1536}",675.3419520000017,726.264414696899,4.14321,1.0996700000000001,0.7918288131214064,"{""scan-N1408-H2-Q8"": 192}"
LLAMA3.1-8B,1,32,8,4,512,1024,1536,300,816.1397471540731,37.53852028639618,13.981013333333335,13.981013333333335,4194304,2097152,4194304,13.981013333333335,6.9905066666666675,830.1207604874064,4488.499200000137,4560.253551619867,6.253804666666667,0.736702,0.1820339047140341,"{""scan-N1536-H2-Q1"": 2048}",954.0029440000052,1025.3943276197347,5.890836666666667,1.0996700000000001,0.8095624659972324,"{""scan-N1536-H2-Q8"": 256}"
LLAMA3.1-8B,1,32,8,4,768,1024,1792,300,1428.244557519628,65.69241050119332,20.97152,20.97152,6291456,3145728,4194304,13.981013333333335,10.48576,1442.2255708529613,7866.685440000136,7984.069948501329,9.749058000000002,0.736702,0.18063789272333192,"{""scan-N1792-H2-Q1"": 3072}",1792.4467200000126,1909.468260501206,9.386090000000001,1.0996700000000001,0.7553021962640003,"{""scan-N1792-H2-Q8"": 384}"
LLAMA3.1-8B,1,32,8,4,1024,1024,2048,300,2176.372659077528,100.10272076372314,27.96202666666667,27.96202666666667,8388608,4194304,4194304,13.981013333333335,13.981013333333335,2190.3536724108617,12000.82943999962,12170.10052543001,13.244311333333336,0.736702,0.17997827280341788,"{""scan-N2048-H2-Q1"": 4096}",2689.9496959999838,2858.8578134303734,12.881343333333335,1.0996700000000001,0.7661639071803411,"{""scan-N2048-H2-Q8"": 512}"
LLAMA3.1-8B,1,32,8,4,1536,1024,2560,300,4080.698735770365,187.6926014319809,41.94304,41.94304,12582912,6291456,4194304,13.981013333333335,20.97152,4094.6797491036987,22536.990719997066,22828.804219429046,20.234818,0.736702,0.17936461803894288,"{""scan-N2560-H2-Q1"": 6144}",5042.474495999996,5333.9250274319775,19.871850000000002,1.0996700000000001,0.7676672859189184,"{""scan-N2560-H2-Q8"": 768}"
LLAMA3.1-8B,1,32,8,4,2048,1024,3072,300,6529.117977232585,300.3081622911694,55.92405333333334,55.92405333333334,16777216,8388608,4194304,13.981013333333335,27.96202666666667,6543.098990565918,38856.228864007884,39295.610457632385,27.22532466666667,0.736702,0.16650966645805224,"{""scan-N3072-H2-Q1"": 8192}",7677.696000000214,8116.714625624716,26.86235666666667,1.0996700000000001,0.8061265293113983,"{""scan-N3072-H2-Q8"": 1024}"
