case_id,variant,phase,layer,event,device,step,start_s,end_s,duration_s,energy_J
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,glu,GPU,0,0.0052059972925424585,0.005215727813902649,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,ff3,GPU,0,0.005215727813902649,0.005262363781455097,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,comm_g2g,GPU,0,0.005262363781455097,0.005262363781455097,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,norm2,GPU,0,0.005262363781455097,0.005271167367173474,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,qkv,GPU,0,0.005271167367173474,0.005319260708711936,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,8,attention_service,GPU,0,0.005319260708711936,0.005743160090013822,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,proj,GPU,0,0.005743160090013822,0.005760648577845989,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,comm_g2g,GPU,0,0.005760648577845989,0.005760648577845989,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,norm1,GPU,0,0.005760648577845989,0.0057694521635643665,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,ff1,GPU,0,0.0057694521635643665,0.0058171726885017545,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,ff2,GPU,0,0.0058171726885017545,0.005864893213439143,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,glu,GPU,0,0.005864893213439143,0.005874623734799333,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,ff3,GPU,0,0.005874623734799333,0.005921259702351781,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,comm_g2g,GPU,0,0.005921259702351781,0.005921259702351781,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,8,norm2,GPU,0,0.005921259702351781,0.005930063288070158,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,qkv,GPU,0,0.005930063288070158,0.00597815662960862,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,9,attention_service,GPU,0,0.00597815662960862,0.006402056010910506,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,proj,GPU,0,0.006402056010910506,0.006419544498742673,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,comm_g2g,GPU,0,0.006419544498742673,0.006419544498742673,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,norm1,GPU,0,0.006419544498742673,0.0064283480844610505,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,ff1,GPU,0,0.0064283480844610505,0.006476068609398439,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,ff2,GPU,0,0.006476068609398439,0.006523789134335827,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,glu,GPU,0,0.006523789134335827,0.006533519655696017,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,ff3,GPU,0,0.006533519655696017,0.006580155623248465,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,comm_g2g,GPU,0,0.006580155623248465,0.006580155623248465,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,9,norm2,GPU,0,0.006580155623248465,0.006588959208966842,8.803585718377088e-06,8.492699648e-05
