workload,ablation,tier,prefill_s,decode_s,tier_total_s,first_s,last_s,cum_end_s,decode_batches
workload_pipeline_repair_c5k50.json,A3,0,0.06303807646109993,1.1871569197539174,1.2501949962150172,0.06303807646109993,1.2501949962150172,1.2501949962150172,8192
workload_pipeline_repair_c5k50.json,A3,1,0.07126200822348627,1.3525313527823402,1.4237933610058264,1.3214570044385034,2.6739883572208436,2.6739883572208436,8192
workload_pipeline_repair_c5k50.json,A3,2,0.08832701718819047,0.6948353673117165,0.7831623844999069,2.762315374409034,3.4571507417207505,3.4571507417207505,4096
workload_pipeline_repair_c5k50.json,A3,3,0.12548943273596125,1.7506234154247773,1.8761128481607385,3.582640174456712,5.333263589881489,5.333263589881489,8192
workload_pipeline_repair_c5k50.json,A3,4,0.15059785632078526,0.8686939175408233,1.0192917738616085,5.483861446202274,6.352555363743098,6.352555363743098,4096
workload_pipeline_repair_c5k50.json,A3,5,0.22732606558427815,2.1162068259398232,2.3435328915241014,6.579881429327376,8.696088255267199,8.696088255267199,8192
workload_pipeline_repair_c5k50.json,A3,6,0.328852456217092,1.0911726113570168,1.4200250675741088,9.024940711484291,10.116113322841308,10.116113322841308,4096
workload_pipeline_repair_c5k50.json,A3,7,0.3698522585967243,2.6326981534350065,3.002550412031731,10.485965581438032,13.118663734873039,13.118663734873039,8192
workload_pipeline_repair_c5k50.json,A3,8,0.4229922798770698,1.368632256464025,1.7916245363410948,13.541656014750108,14.910288271214133,14.910288271214133,4096
workload_pipeline_repair_c5k50.json,A3,9,0.5489316432852416,3.165043106535073,3.7139747498203146,15.459219914499375,18.624263021034448,18.624263021034448,8192
workload_pipeline_repair_c5k50.json,A3,10,0.6142792480297388,1.6627081755905806,2.2769874236203194,19.238542269064187,20.901250444654767,20.901250444654767,4096
workload_pipeline_repair_c5k50.json,A3,11,0.2774157730194311,1.1407378176811775,1.4181535907006086,21.1786662176742,22.319404035355376,22.319404035355376,4096
workload_pipeline_repair_c5k50.json,A3a,0,0.06303807646109993,1.1871569197539174,1.2501949962150172,0.06303807646109993,1.2501949962150172,1.2501949962150172,8192
workload_pipeline_repair_c5k50.json,A3a,1,0.07126200822348627,1.2486115689405612,1.3198735771640475,1.3214570044385034,2.5700685733790647,2.5700685733790647,8192
workload_pipeline_repair_c5k50.json,A3a,2,0.0883141372921652,0.6447928755670564,0.7331070128592216,2.65838271067123,3.3031755862382863,3.3031755862382863,4096
workload_pipeline_repair_c5k50.json,A3a,3,0.12547714929787723,1.4895196406827345,1.6149967899806117,3.4286527355361636,4.918172376218898,4.918172376218898,8192
workload_pipeline_repair_c5k50.json,A3a,4,0.1505659193818003,0.7826858234642904,0.9332517428460907,5.068738295600698,5.851424119064989,5.851424119064989,4096
workload_pipeline_repair_c5k50.json,A3a,5,0.22730495799349537,1.7844263959838962,2.0117313539773916,6.078729077058484,7.86315547304238,7.86315547304238,8192
workload_pipeline_repair_c5k50.json,A3a,6,0.32881170993327924,0.9645958979003204,1.2934076078335996,8.19196718297566,9.15656308087598,9.15656308087598,4096
workload_pipeline_repair_c5k50.json,A3a,7,0.3698211394095079,2.208705589582719,2.5785267289922267,9.526384220285488,11.735089809868207,11.735089809868207,8192
workload_pipeline_repair_c5k50.json,A3a,8,0.4229401718111756,1.2051473244904383,1.6280874963016139,12.158029981679382,13.36317730616982,13.36317730616982,4096
workload_pipeline_repair_c5k50.json,A3a,9,0.5488914264673781,2.6636094413656544,3.2125008678330325,13.912068732637199,16.575678174002853,16.575678174002853,8192
workload_pipeline_repair_c5k50.json,A3a,10,0.6142175919849535,1.4693717637809733,2.083589355765927,17.189895765987806,18.65926752976878,18.65926752976878,4096
workload_pipeline_repair_c5k50.json,A3a,11,0.2773682184365356,0.8712843135291557,1.1486525319656913,18.936635748205315,19.80792006173447,19.80792006173447,4096
