model,config,k,rung,tier,start_s,end_s,duration_s,requests,prefill_end_s,first_token_s,prefill_s,decode_s
LLAMA-7B,baseline,8,A3a,1,55.566979609002246,140.59689217793135,85.0299125689291,16,57.88939929882075,58.21212106280501,2.3224196898185028,82.7074928791106
LLAMA-7B,baseline,8,A3b,0,0.0,55.566979609002246,55.566979609002246,16,1.6888116888616795,1.8989163770948365,1.6888116888616795,53.87816792014057
LLAMA-7B,baseline,8,A3b,1,55.566979609002246,141.6345481195492,86.06756851054696,16,57.88939929882075,58.215166339564156,2.3224196898185028,83.74514882072846
LLAMA-7B,baseline,8,A4,0,0.0,55.56531608094392,55.56531608094392,16,1.683320127750514,1.8934404017583095,1.683320127750514,53.88199595319341
LLAMA-7B,baseline,8,A4,1,55.56531608094392,140.23406302348576,84.66874694254184,16,57.87979201742949,58.201079614385385,2.3144759364855645,82.35427100605628
LLAMA-7B,baseline,8,A4b,0,0.0,55.5225288715908,55.5225288715908,16,1.683320127750514,1.8932732642222565,1.683320127750514,53.83920874384029
LLAMA-7B,baseline,8,A4b,1,55.5225288715908,140.54332770415022,85.02079883255942,16,57.837004808076365,58.159661101998246,2.3144759364855645,82.70632289607386
LLAMA-7B,baseline,8,A5,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,baseline,8,A5,1,18.762125574726088,100.09714057095755,81.33501499623146,16,62.52848855812163,62.6748258251637,43.76636298339554,37.56865201283592
LLAMA-7B,baseline,8,A6,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,baseline,8,A6,1,18.762125574726088,100.09714057095755,81.33501499623146,16,62.52848855812163,62.6748258251637,43.76636298339554,37.56865201283592
LLAMA-7B,broadcast,8,A1,0,0.0,8.672275802114122,8.672275802114122,1,3.702471830874938,3.721851745347802,3.702471830874938,4.969803971239184
LLAMA-7B,broadcast,8,A1,1,8.672275802114122,131.8998503382266,123.22757453611248,16,69.24633089500449,69.49071131332394,60.57405509289037,62.65351944322211
LLAMA-7B,broadcast,8,A2,0,0.0,7.968351733965723,7.968351733965723,1,7.968351733965723,1.3731548697047575,7.968351733965723,0.0
LLAMA-7B,broadcast,8,A2,1,7.968351733965723,97.70296217973038,89.73461044576466,16,97.70296217973038,0.0,89.73461044576466,0.0
LLAMA-7B,broadcast,8,A3,0,0.0,6.238374874675033,6.238374874675033,1,1.267906588417293,1.287289092890142,1.267906588417293,4.97046828625774
LLAMA-7B,broadcast,8,A3,1,6.238374874675033,64.0036402729786,57.76526539830357,16,6.7046238487200345,6.926933666112709,0.4662489740450013,57.29901642425857
LLAMA-7B,broadcast,8,A3a,0,0.0,6.238374874675033,6.238374874675033,1,1.267906588417293,1.287289092890142,1.267906588417293,4.97046828625774
LLAMA-7B,broadcast,8,A3a,1,6.238374874675033,63.68051826959491,57.44214339491988,16,6.7046238487200345,6.926829031112918,0.4662489740450013,56.97589442087488
LLAMA-7B,broadcast,8,A3b,0,0.0,6.238374874675033,6.238374874675033,1,1.267906588417293,1.287289092890142,1.267906588417293,4.97046828625774
LLAMA-7B,broadcast,8,A3b,1,6.238374874675033,64.0036402729786,57.76526539830357,16,6.7046238487200345,6.926933666112709,0.4662489740450013,57.29901642425857
LLAMA-7B,broadcast,8,A4,0,0.0,6.243101459369696,6.243101459369696,1,1.2675633658478505,1.2869663843126589,1.2675633658478505,4.975538093521846
LLAMA-7B,broadcast,8,A4,1,6.243101459369696,63.81333073991801,57.57022928054831,16,6.703697966449822,6.926428114274709,0.4605965070801261,57.109632773468185
LLAMA-7B,broadcast,8,A4b,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,broadcast,8,A4b,1,6.265427977865877,63.792870050061715,57.52744207219584,16,6.726024484946003,6.948587495233885,0.4605965070801261,57.06684556511571
LLAMA-7B,broadcast,8,A5,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,broadcast,8,A5,1,6.265427977865877,27.490053854201474,21.224625876335597,16,7.579817322107938,7.657237328363784,1.3143893442420609,19.910236532093535
LLAMA-7B,broadcast,8,A6,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,broadcast,8,A6,1,6.265427977865877,27.490053854201474,21.224625876335597,16,7.579817322107938,7.657237328363784,1.3143893442420609,19.910236532093535
LLAMA-7B,k-hi,32,A1,0,0.0,119.59722282433943,119.59722282433943,16,59.232693069949434,59.467957897602716,59.232693069949434,60.36452975438999
LLAMA-7B,k-hi,32,A1,1,119.59722282433943,329.1008001692076,209.50357734486818,16,241.06323334635283,241.40676392453327,121.4660105220134,88.03756682285479
LLAMA-7B,k-hi,32,A2,0,0.0,88.54363177641629,88.54363177641629,16,88.54363177641629,2.096898701330591,88.54363177641629,0.0
LLAMA-7B,k-hi,32,A2,1,88.54363177641629,220.6633147096108,132.1196829331945,16,220.6633147096108,0.0,132.1196829331945,0.0
LLAMA-7B,k-hi,32,A3,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-hi,32,A3,1,55.56697704900128,148.09729353295407,92.53031648395279,16,61.033576045996966,61.36938812204699,5.466598996995685,87.0637174869571
LLAMA-7B,k-hi,32,A3a,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-hi,32,A3a,1,55.56697704900128,149.39551407748613,93.82853702848485,16,61.033576045996966,61.378293908424475,5.466598996995685,88.36193803148916
LLAMA-7B,k-hi,32,A3b,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-hi,32,A3b,1,55.56697704900128,148.09729353295407,92.53031648395279,16,61.033576045996966,61.36938812204699,5.466598996995685,87.0637174869571
LLAMA-7B,k-hi,32,A4,0,0.0,55.56531608094392,55.56531608094392,16,1.683320127750514,1.8934404017583095,1.683320127750514,53.88199595319341
LLAMA-7B,k-hi,32,A4,1,55.56531608094392,149.35159904434022,93.7862829633963,16,61.024587373389046,61.36920598857619,5.459271292445123,88.32701167095118
LLAMA-7B,k-hi,32,A4b,0,0.0,55.5225288715908,55.5225288715908,16,1.683320127750514,1.8932732642222565,1.683320127750514,53.83920874384029
LLAMA-7B,k-hi,32,A4b,1,55.5225288715908,149.66086372816812,94.13833485657733,16,60.981800164035924,61.32778747618905,5.459271292445123,88.6790635641322
LLAMA-7B,k-hi,32,A5,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,k-hi,32,A5,1,18.762125574726088,184.11595178897556,165.35382621424947,16,140.57455909768603,140.74422738296576,121.81243352295995,43.54139269128953
LLAMA-7B,k-hi,32,A6,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,k-hi,32,A6,1,18.762125574726088,184.11595178897556,165.35382621424947,16,140.57455909768603,140.74422738296576,121.81243352295995,43.54139269128953
LLAMA-7B,k-lo,2,A1,0,0.0,119.59722282433943,119.59722282433943,16,59.232693069949434,59.467957897602716,59.232693069949434,60.36452975438999
LLAMA-7B,k-lo,2,A1,1,119.59722282433943,329.1008001692076,209.50357734486818,16,241.06323334635283,241.40676392453327,121.4660105220134,88.03756682285479
LLAMA-7B,k-lo,2,A2,0,0.0,88.54363177641629,88.54363177641629,16,88.54363177641629,2.096898701330591,88.54363177641629,0.0
LLAMA-7B,k-lo,2,A2,1,88.54363177641629,216.83575622122513,128.29212444480885,16,216.83575622122513,0.0,128.29212444480885,0.0
LLAMA-7B,k-lo,2,A3,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-lo,2,A3,1,55.56697704900128,139.36089657136853,83.79391952236725,16,57.189423842412594,57.507949801844994,1.6224467934113136,82.17147272895593
LLAMA-7B,k-lo,2,A3a,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-lo,2,A3a,1,55.56697704900128,137.8568109781802,82.28983392917891,16,57.189423842412594,57.5040568633679,1.6224467934113136,80.6673871357676
LLAMA-7B,k-lo,2,A3b,0,0.0,55.56697704900128,55.56697704900128,16,1.6888116888616795,1.8989163670948366,1.6888116888616795,53.878165360139604
LLAMA-7B,k-lo,2,A3b,1,55.56697704900128,139.36089657136853,83.79391952236725,16,57.189423842412594,57.507949801844994,1.6224467934113136,82.17147272895593
LLAMA-7B,k-lo,2,A4,0,0.0,55.56531608094392,55.56531608094392,16,1.683320127750514,1.8934404017583095,1.683320127750514,53.88199595319341
LLAMA-7B,k-lo,2,A4,1,55.56531608094392,137.8407884815321,82.27547240058817,16,57.17966510877134,57.49433884778435,1.6143490278274157,80.66112337276076
LLAMA-7B,k-lo,2,A4b,0,0.0,55.5225288715908,55.5225288715908,16,1.683320127750514,1.8932732642222565,1.683320127750514,53.83920874384029
LLAMA-7B,k-lo,2,A4b,1,55.5225288715908,138.1500531612893,82.6275242896985,16,57.13687789941822,57.45292033539721,1.6143490278274157,81.01317526187108
LLAMA-7B,k-lo,2,A5,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,k-lo,2,A5,1,18.762125574726088,80.40866889695151,61.646543322225426,16,44.53316451252049,44.672887921619676,25.771038937794405,35.87550438443102
LLAMA-7B,k-lo,2,A6,0,0.0,18.762125574726088,18.762125574726088,16,2.0795258638102565,2.144335996249888,2.0795258638102565,16.68259971091583
LLAMA-7B,k-lo,2,A6,1,18.762125574726088,80.40866889695151,61.646543322225426,16,44.53316451252049,44.672887921619676,25.771038937794405,35.87550438443102
LLAMA-7B,pipeline,8,A1,0,0.0,8.672355535110123,8.672355535110123,1,3.7025515638709385,3.721931478343803,3.7025515638709385,4.969803971239184
LLAMA-7B,pipeline,8,A1,1,8.672355535110123,17.571202930071728,8.898847394961605,1,12.45833710246908,12.47828674135824,3.7859815673589576,5.112865827602647
LLAMA-7B,pipeline,8,A1,2,17.571202930071728,26.66806381708175,9.096860887010024,1,21.456823079963037,21.47715660365241,3.8856201498913094,5.211240737118715
LLAMA-7B,pipeline,8,A1,3,26.66806381708175,35.96102771374058,9.292963896658826,1,30.65068485182105,30.671408953686363,3.9826210347392994,5.310342861919526
LLAMA-7B,pipeline,8,A2,0,0.0,7.968351733965723,7.968351733965723,1,7.968351733965723,1.3731548697047575,7.968351733965723,0.0
LLAMA-7B,pipeline,8,A2,1,7.968351733965723,14.773715648995768,6.805363915030045,1,14.773715648995768,0.0,6.805363915030045,0.0
LLAMA-7B,pipeline,8,A2,2,14.773715648995768,21.735614559635817,6.961898910640048,1,21.735614559635817,0.0,6.961898910640048,0.0
LLAMA-7B,pipeline,8,A2,3,21.735614559635817,28.85404846588591,7.118433906250093,1,28.85404846588591,0.0,7.118433906250093,0.0
LLAMA-7B,pipeline,8,A4,0,0.0,6.243104019369783,6.243104019369783,1,1.2675633658478505,1.2869663943126588,1.2675633658478505,4.975540653521932
LLAMA-7B,pipeline,8,A4,1,6.243104019369783,11.4930760074572,5.249971988087417,1,6.271891301062291,6.2922627239531534,0.028787281692507882,5.221184706394909
LLAMA-7B,pipeline,8,A4,2,11.4930760074572,16.847617106805963,5.354541099348763,1,11.52253002975499,11.543308629062178,0.029454022297789706,5.3250870770509735
LLAMA-7B,pipeline,8,A4,3,16.847617106805963,22.300328671907845,5.4527115651018825,1,16.877737869708834,16.89890069097622,0.03012076290287169,5.422590802199011
LLAMA-7B,pipeline,8,A4b,0,0.0,6.2654305378659645,6.2654305378659645,1,1.2675633658478505,1.2870633990486715,1.2675633658478505,4.997867172018114
LLAMA-7B,pipeline,8,A4b,1,6.2654305378659645,11.495213162986385,5.2297826251204205,1,6.294217819558472,6.314519134257358,0.028787281692507882,5.200995343427913
LLAMA-7B,pipeline,8,A4b,2,11.495213162986385,16.795480038652673,5.3002668756662885,1,11.524667185284175,11.545226232015166,0.029454022297789706,5.270812853368499
LLAMA-7B,pipeline,8,A4b,3,16.795480038652673,22.226057691843273,5.4305776531906,1,16.825600801555545,16.846672819301983,0.03012076290287169,5.400456890287728
LLAMA-7B,pipeline,8,A5,0,0.0,6.2654305378659645,6.2654305378659645,1,1.2675633658478505,1.2870633990486715,1.2675633658478505,4.997867172018114
LLAMA-7B,pipeline,8,A5,1,6.2654305378659645,11.54857523687204,5.283144699006075,1,6.347579893443591,6.367881208142476,0.08214935557762626,5.200995343428449
LLAMA-7B,pipeline,8,A5,2,11.54857523687204,16.903755082299078,5.355179845427038,1,11.632942228929918,11.65350127566091,0.08436699205787868,5.27081285336916
LLAMA-7B,pipeline,8,A5,3,16.903755082299078,22.390579868284966,5.486824785985888,1,16.99012297799724,17.011194995743676,0.08636789569816017,5.400456890287728
LLAMA-7B,pipeline,8,A6,0,0.0,6.2654305378659645,6.2654305378659645,1,1.2675633658478505,1.2870633990486715,1.2675633658478505,4.997867172018114
LLAMA-7B,pipeline,8,A6,1,6.2654305378659645,11.54857523687204,5.283144699006075,1,6.347579893443591,6.367881208142476,0.08214935557762626,5.200995343428449
LLAMA-7B,pipeline,8,A6,2,11.54857523687204,16.903755082299078,5.355179845427038,1,11.632942228929918,11.65350127566091,0.08436699205787868,5.27081285336916
LLAMA-7B,pipeline,8,A6,3,16.903755082299078,22.390579868284966,5.486824785985888,1,16.99012297799724,17.011194995743676,0.08636789569816017,5.400456890287728
LLAMA-7B,private,8,A1,0,0.0,119.59722282433943,119.59722282433943,16,59.232693069949434,59.467957897602716,59.232693069949434,60.36452975438999
LLAMA-7B,private,8,A1,1,119.59722282433943,329.1008001692076,209.50357734486818,16,241.06323334635283,241.40676392453327,121.4660105220134,88.03756682285479
LLAMA-7B,private,8,A2,0,0.0,107.6387431221066,107.6387431221066,16,107.6387431221066,21.19201004701862,107.6387431221066,0.0
LLAMA-7B,private,8,A2,1,107.6387431221066,262.6815649116464,155.04282178953977,16,262.6815649116464,0.0,155.04282178953977,0.0
LLAMA-7B,private,8,A3,0,0.0,81.1599865744467,81.1599865744467,16,20.89129721695227,21.126355602762487,20.89129721695227,60.26868935749444
LLAMA-7B,private,8,A3,1,81.1599865744467,198.178935214518,117.01894864007129,16,109.64740277740039,109.99026587761942,28.487416202953682,88.5315324371176
LLAMA-7B,private,8,A3a,0,0.0,81.1599865744467,81.1599865744467,16,20.89129721695227,21.126355602762487,20.89129721695227,60.26868935749444
LLAMA-7B,private,8,A3a,1,81.1599865744467,197.6544730313551,116.4944864569084,16,109.64740277740039,109.99065253413941,28.487416202953682,88.00707025395472
LLAMA-7B,private,8,A3b,0,0.0,81.1599865744467,81.1599865744467,16,20.89129721695227,21.126355602762487,20.89129721695227,60.26868935749444
LLAMA-7B,private,8,A3b,1,81.1599865744467,198.178935214518,117.01894864007129,16,109.64740277740039,109.99026587761942,28.487416202953682,88.5315324371176
LLAMA-7B,private,8,A4,0,0.0,81.21584627864657,81.21584627864657,16,20.885805655838354,21.121103695032424,20.885805655838354,60.33004062280821
LLAMA-7B,private,8,A4,1,81.21584627864657,197.9023007830938,116.68645450444724,16,109.69515263190767,110.03935697275917,28.47930635326111,88.20714815118613
LLAMA-7B,private,8,A4b,0,0.0,81.6328195820575,81.6328195820575,16,20.885805655838354,21.12273727249775,20.885805655838354,60.74701392621914
LLAMA-7B,private,8,A4b,1,81.6328195820575,198.5053944250137,116.8725748429562,16,110.1121259353186,110.45704164428594,28.47930635326111,88.39326848969509
LLAMA-7B,private,8,A5,0,0.0,435.75037103875894,435.75037103875894,16,376.1208138590032,376.35338041024363,376.1208138590032,59.62955717975575
LLAMA-7B,private,8,A5,1,435.75037103875894,1136.57879459068,700.8284235519211,16,1057.113815605465,1057.4238551835958,621.3634445667062,79.46497898521488
LLAMA-7B,private,8,A6,0,0.0,435.75037103875894,435.75037103875894,16,376.1208138590032,376.35338041024363,376.1208138590032,59.62955717975575
LLAMA-7B,private,8,A6,1,435.75037103875894,1136.57879459068,700.8284235519211,16,1057.113815605465,1057.4238551835958,621.3634445667062,79.46497898521488
LLAMA-7B,reduce,8,A1,0,0.0,119.60127374869862,119.60127374869862,16,59.23674399430741,59.47200882196069,59.23674399430741,60.36452975439121
LLAMA-7B,reduce,8,A1,1,119.60127374869862,133.88963116572148,14.288357417022866,1,127.19026237978521,127.21640890366477,7.588988631086593,6.699368785936272
LLAMA-7B,reduce,8,A2,0,0.0,88.54363177641629,88.54363177641629,16,88.54363177641629,2.096898701330591,88.54363177641629,0.0
LLAMA-7B,reduce,8,A2,1,88.54363177641629,98.52436624383026,9.980734467413967,1,98.52436624383026,0.0,9.980734467413967,0.0
LLAMA-7B,reduce,8,A3,0,0.0,55.566994969000994,55.566994969000994,16,1.6888116888616795,1.8989164370948366,1.6888116888616795,53.87818328013932
LLAMA-7B,reduce,8,A3,1,55.566994969000994,63.239692437765925,7.67269746876493,1,56.43721711425643,56.46377860573172,0.8702221452554326,6.802475323509498
LLAMA-7B,reduce,8,A3a,0,0.0,55.566994969000994,55.566994969000994,16,1.6888116888616795,1.8989164370948366,1.6888116888616795,53.87818328013932
LLAMA-7B,reduce,8,A3a,1,55.566994969000994,63.33093194250579,7.763936973504798,1,56.43721711425643,56.46412264298927,0.8702221452554326,6.893714828249365
LLAMA-7B,reduce,8,A3b,0,0.0,55.566994969000994,55.566994969000994,16,1.6888116888616795,1.8989164370948366,1.6888116888616795,53.87818328013932
LLAMA-7B,reduce,8,A3b,1,55.566994969000994,63.239692437765925,7.67269746876493,1,56.43721711425643,56.46377860573172,0.8702221452554326,6.802475323509498
LLAMA-7B,reduce,8,A4,0,0.0,55.56486214077261,55.56486214077261,16,1.683320127750514,1.893440361758308,1.683320127750514,53.8815420130221
LLAMA-7B,reduce,8,A4,1,55.56486214077261,63.353597539298235,7.788735398525624,1,56.43458567252419,56.4615901722084,0.8697235317515819,6.919011866774042
LLAMA-7B,reduce,8,A4b,0,0.0,55.522074931419695,55.522074931419695,16,1.683320127750514,1.893273224222255,1.683320127750514,53.83875480366918
LLAMA-7B,reduce,8,A4b,1,55.522074931419695,63.366558646519046,7.844483715099351,1,56.39179846317128,56.4190208666952,0.8697235317515819,6.974760183347769
LLAMA-7B,reduce,8,A5,0,0.0,18.761671034712595,18.761671034712595,16,2.0795252638102584,2.14433535624989,2.0795252638102584,16.682145770902338
LLAMA-7B,reduce,8,A5,1,18.761671034712595,44.875226199519865,26.11355516480727,1,37.900466016172096,37.92768841969602,19.1387949814595,6.974760183347769
LLAMA-7B,reduce,8,A6,0,0.0,18.761671034712595,18.761671034712595,16,2.0795252638102584,2.14433535624989,2.0795252638102584,16.682145770902338
LLAMA-7B,reduce,8,A6,1,18.761671034712595,44.875226199519865,26.11355516480727,1,37.900466016172096,37.92768841969602,19.1387949814595,6.974760183347769
LLAMA-7B,supervisor,8,A1,0,0.0,8.67209355526612,8.67209355526612,1,3.7022895840269396,3.721669498499804,3.7022895840269396,4.96980397123918
LLAMA-7B,supervisor,8,A1,1,8.67209355526612,131.89898385209656,123.22689029683045,16,69.24546440887444,69.48984482719389,60.573370853608324,62.65351944322212
LLAMA-7B,supervisor,8,A1,2,131.89898385209656,146.43272857425183,14.533744722155262,1,139.6307849819612,139.65732208401897,7.731801129864635,6.801943592290627
LLAMA-7B,supervisor,8,A1,3,146.43272857425183,275.9685786838763,129.53585010962445,16,210.15542666155346,210.41219848761324,63.72269808730164,65.81315202232281
LLAMA-7B,supervisor,8,A2,0,0.0,7.968351733965723,7.968351733965723,1,7.968351733965723,1.3731548697047575,7.968351733965723,0.0
LLAMA-7B,supervisor,8,A2,1,7.968351733965723,97.70296217973038,89.73461044576466,16,97.70296217973038,0.0,89.73461044576466,0.0
LLAMA-7B,supervisor,8,A2,2,97.70296217973038,107.8526075731294,10.149645393399027,1,107.8526075731294,0.0,10.149645393399027,0.0
LLAMA-7B,supervisor,8,A2,3,107.8526075731294,202.59633787843796,94.74373030530856,16,202.59633787843796,0.0,94.74373030530856,0.0
LLAMA-7B,supervisor,8,A3,0,0.0,6.238377434674979,6.238377434674979,1,1.267906588417293,1.287289102890142,1.267906588417293,4.970470846257687
LLAMA-7B,supervisor,8,A3,1,6.238377434674979,64.00364539297799,57.765267958303006,16,6.704626408719981,6.926936236112654,0.4662489740450013,57.299018984258005
LLAMA-7B,supervisor,8,A3,2,64.00364539297799,71.78799783241709,7.784352439439104,1,64.88692059023596,64.9138670839665,0.8832751972579729,6.901077242181131
LLAMA-7B,supervisor,8,A3,3,71.78799783241709,132.87995936591898,61.09196153350189,16,72.27591469854258,72.51034176509228,0.487916866125488,60.6040446673764
LLAMA-7B,supervisor,8,A3a,0,0.0,6.238377434674979,6.238377434674979,1,1.267906588417293,1.287289102890142,1.267906588417293,4.970470846257687
LLAMA-7B,supervisor,8,A3a,1,6.238377434674979,63.68052338959456,57.44214595491958,16,6.704626408719981,6.9268316011128634,0.4662489740450013,56.97589698087458
LLAMA-7B,supervisor,8,A3a,2,63.68052338959456,71.56013046099726,7.879607071402695,1,64.56379858685251,64.59109485876073,0.8832751972579516,6.996331874144744
LLAMA-7B,supervisor,8,A3a,3,71.56013046099726,132.16312606211156,60.6029956011143,16,72.04804732712275,72.2823532736755,0.487916866125488,60.11507873498881
LLAMA-7B,supervisor,8,A3b,0,0.0,6.238377434674979,6.238377434674979,1,1.267906588417293,1.287289102890142,1.267906588417293,4.970470846257687
LLAMA-7B,supervisor,8,A3b,1,6.238377434674979,64.00364539297799,57.765267958303006,16,6.704626408719981,6.926936236112654,0.4662489740450013,57.299018984258005
LLAMA-7B,supervisor,8,A3b,2,64.00364539297799,71.78799783241709,7.784352439439104,1,64.88692059023596,64.9138670839665,0.8832751972579729,6.901077242181131
LLAMA-7B,supervisor,8,A3b,3,71.78799783241709,132.87995936591898,61.09196153350189,16,72.27591469854258,72.51034176509228,0.487916866125488,60.6040446673764
LLAMA-7B,supervisor,8,A4,0,0.0,6.243101459369696,6.243101459369696,1,1.2675633658478505,1.2869663843126589,1.2675633658478505,4.975538093521846
LLAMA-7B,supervisor,8,A4,1,6.243101459369696,63.813369124907304,57.57026766553761,16,6.703697966449822,6.9264282492747205,0.4605965070801261,57.10967115845748
LLAMA-7B,supervisor,8,A4,2,63.813369124907304,71.71768580353468,7.904316678627374,1,64.69613532763863,64.72353086549869,0.8827662027313252,7.021550475896049
LLAMA-7B,supervisor,8,A4,3,71.71768580353468,132.49412113810817,60.77643533457349,16,72.19961800998966,72.43478904766489,0.48193220645498513,60.29450312811851
LLAMA-7B,supervisor,8,A4b,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,supervisor,8,A4b,1,6.265427977865877,63.792908435051004,57.52748045718513,16,6.726024484946003,6.948587630233896,0.4605965070801261,57.066883950105
LLAMA-7B,supervisor,8,A4b,2,63.792908435051004,71.74932861714554,7.956420182094533,1,64.67567463778234,64.70328574172557,0.8827662027313323,7.0736539793632005
LLAMA-7B,supervisor,8,A4b,3,71.74932861714554,132.39468087594176,60.64535225879622,16,72.23126082360052,72.46591981801329,0.48193220645498513,60.16342005234124
LLAMA-7B,supervisor,8,A5,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,supervisor,8,A5,1,6.265427977865877,27.490092434199628,21.224664456333752,16,7.579817517107885,7.657237658363742,1.3143895392420077,19.910274917091744
LLAMA-7B,supervisor,8,A5,2,27.490092434199628,54.07909391913319,26.589001484933565,1,47.0054399408359,47.03305104477477,19.51534750663627,7.073653978297294
LLAMA-7B,supervisor,8,A5,3,54.07909391913319,78.46779101999346,24.388697100860263,16,55.460979995224626,55.55049598566299,1.3818860760914333,23.00681102476883
LLAMA-7B,supervisor,8,A6,0,0.0,6.265427977865877,6.265427977865877,1,1.2675633658478505,1.2870633890486716,1.2675633658478505,4.997864612018026
LLAMA-7B,supervisor,8,A6,1,6.265427977865877,27.490092434199628,21.224664456333752,16,7.579817517107885,7.657237658363742,1.3143895392420077,19.910274917091744
LLAMA-7B,supervisor,8,A6,2,27.490092434199628,54.07909391913319,26.589001484933565,1,47.0054399408359,47.03305104477477,19.51534750663627,7.073653978297294
LLAMA-7B,supervisor,8,A6,3,54.07909391913319,78.46779101999346,24.388697100860263,16,55.460979995224626,55.55049598566299,1.3818860760914333,23.00681102476883
LLAMA3-8B,C-hi,8,A1,0,0.0,514.5571879414769,514.5571879414769,16,412.2764148168392,412.675546376948,412.2764148168392,102.28077312463768
LLAMA3-8B,C-hi,8,A1,1,514.5571879414769,1270.6213729704898,756.064185029013,16,1143.7209708250296,1144.2162728109536,629.1637828835527,126.90040214546025
LLAMA3-8B,C-hi,8,A2,0,0.0,81.6447902310951,81.6447902310951,16,81.6447902310951,5.129763805919367,81.6447902310951,0.0
LLAMA3-8B,C-hi,8,A2,1,81.6447902310951,180.82623748923646,99.18144725814136,16,180.82623748923646,0.0,99.18144725814136,0.0
LLAMA3-8B,C-hi,8,A3,0,0.0,106.48690753394935,106.48690753394935,16,4.882963697706942,5.279538908662276,4.882963697706942,101.60394383624241
LLAMA3-8B,C-hi,8,A3,1,106.48690753394935,242.1024479516066,135.61554041765726,16,111.40466301092151,111.91282289711495,4.917755476972161,130.6977849406851
LLAMA3-8B,C-hi,8,A3a,0,0.0,106.48690753394935,106.48690753394935,16,4.882963697706942,5.279538908662276,4.882963697706942,101.60394383624241
LLAMA3-8B,C-hi,8,A3a,1,106.48690753394935,241.61946070872068,135.13255317477132,16,111.40466301092151,111.91300154077307,4.917755476972161,130.21479769779916
LLAMA3-8B,C-hi,8,A3b,0,0.0,106.15856840482954,106.15856840482954,16,4.882963697706942,5.278222718456605,4.882963697706942,101.2756047071226
LLAMA3-8B,C-hi,8,A3b,1,106.15856840482954,240.70215096989782,134.54358256506828,16,111.0763238818017,111.57995204376219,4.917755476972161,129.62582708809612
LLAMA3-8B,C-hi,8,A4,0,0.0,106.47169063902628,106.47169063902628,16,4.87215705287705,5.268715663832346,4.87215705287705,101.59953358614922
LLAMA3-8B,C-hi,8,A4,1,106.47169063902628,241.5757053566792,135.10401471765294,16,111.37635337533901,111.88464244446179,4.90466273631273,130.19935198134021
LLAMA3-8B,C-hi,8,A4b,0,0.0,106.4270059457932,106.4270059457932,16,4.87215705287705,5.268511700701048,4.87215705287705,101.55484889291614
LLAMA3-8B,C-hi,8,A4b,1,106.4270059457932,240.57665563715176,134.14964969135855,16,111.33166868210593,111.83627479548572,4.90466273631273,129.24498695504582
LLAMA3-8B,C-hi,8,A5,0,0.0,34.143380656269194,34.143380656269194,16,5.643281751734968,5.754266282437364,5.643281751734968,28.500098904534227
LLAMA3-8B,C-hi,8,A5,1,34.143380656269194,183.58474760979922,149.44136695353004,16,135.6345510185713,135.82159935702015,101.49117036230211,47.95019659122792
LLAMA3-8B,C-hi,8,A6,0,0.0,34.143380656269194,34.143380656269194,16,5.643281751734968,5.754266282437364,5.643281751734968,28.500098904534227
LLAMA3-8B,C-hi,8,A6,1,34.143380656269194,86.99823999665087,52.85485934038167,16,39.04804339258329,39.23509173105865,4.904662736314094,47.95019660406758
