model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
GPT-13B,1,40,40,1,48,1024,1072,32,37.340131966867894,3.070167064439141,15.36,15.36,491520,983040,20971520,655.36,30.72,692.700131966868,75.964896,139.73836106443915,29.983297999999998,0.736702,4.9571222010213445,"{""scan-N1072-H8-Q1"": 48}",17.205606,80.61610306443914,29.62033,1.0996700000000001,8.592577731190623,"{""scan-N1072-H8-Q8"": 6}"
GPT-13B,1,40,40,1,48,1024,1072,300,37.340131966867894,3.070167064439141,1.6384,1.6384,491520,983040,20971520,69.90506666666667,3.2768,107.24519863353456,75.964896,84.85196106443914,2.5400980000000004,0.736702,1.2639094876321046,"{""scan-N1072-H8-Q1"": 48}",17.205606,25.729703064439143,2.17713,1.0996700000000001,4.168147543908404,"{""scan-N1072-H8-Q8"": 6}"
GPT-13B,1,40,40,1,48,1024,1072,450,37.340131966867894,3.070167064439141,1.0922666666666667,1.0922666666666667,491520,983040,20971520,46.60337777777778,2.1845333333333334,83.94350974464567,75.964896,82.66742773110582,1.4478313333333335,0.736702,1.0154363338567953,"{""scan-N1072-H8-Q1"": 48}",17.205606,23.54516973110581,1.0848633333333333,1.0996700000000001,3.565211493623122,"{""scan-N1072-H8-Q8"": 6}"
GPT-13B,1,40,40,1,64,1024,1088,32,43.47291871402499,4.154653937947494,20.48,20.48,655360,1310720,20971520,655.36,40.96,698.832918714025,102.46771199999992,187.80566393794743,40.223298,0.736702,3.7210428272542693,"{""scan-N1088-H8-Q1"": 64}",23.026936000000003,108.00191993794749,39.86033,1.0996700000000001,6.4705601448153836,"{""scan-N1088-H8-Q8"": 8}"
GPT-13B,1,40,40,1,64,1024,1088,300,43.47291871402499,4.154653937947494,2.1845333333333334,2.1845333333333334,655360,1310720,20971520,69.90506666666667,4.369066666666667,113.37798538069165,102.46771199999992,114.62379727128075,3.6323646666666667,0.736702,0.9891312980354278,"{""scan-N1088-H8-Q1"": 64}",23.026936000000003,34.82005327128083,3.2693966666666667,1.0996700000000001,3.25611177264351,"{""scan-N1088-H8-Q8"": 8}"
GPT-13B,1,40,40,1,64,1024,1088,450,43.47291871402499,4.154653937947494,1.4563555555555556,1.4563555555555556,655360,1310720,20971520,46.60337777777778,2.9127111111111113,90.07629649180276,102.46771199999992,111.71108616016963,2.176009111111111,0.736702,0.8063326531679476,"{""scan-N1088-H8-Q1"": 64}",23.026936000000003,31.90734216016972,1.813041111111111,1.0996700000000001,2.823058593838191,"{""scan-N1088-H8-Q8"": 8}"
GPT-13B,1,40,40,1,96,1024,1120,32,56.20427348027517,6.41527446300716,30.72,30.72,983040,1966080,20971520,655.36,61.44,711.5642734802752,157.24511999999982,285.803692463007,60.703298,0.736702,2.489695872534525,"{""scan-N1120-H8-Q1"": 96}",34.83570000000001,163.03130446300716,60.340329999999994,1.0996700000000001,4.364586763407353,"{""scan-N1120-H8-Q8"": 12}"
GPT-13B,1,40,40,1,96,1024,1120,300,56.20427348027517,6.41527446300716,3.2768,3.2768,983040,1966080,20971520,69.90506666666667,6.5536,126.10934014694183,157.24511999999982,176.03089246300698,5.816898,0.736702,0.7164045945710569,"{""scan-N1120-H8-Q1"": 96}",34.83570000000001,53.25850446300717,5.45393,1.0996700000000001,2.3678723505001185,"{""scan-N1120-H8-Q8"": 12}"
GPT-13B,1,40,40,1,96,1024,1120,450,56.20427348027517,6.41527446300716,2.1845333333333334,2.1845333333333334,983040,1966080,20971520,46.60337777777778,4.369066666666667,102.80765125805294,157.24511999999982,171.6618257963403,3.6323646666666667,0.736702,0.5988964103179468,"{""scan-N1120-H8-Q1"": 96}",34.83570000000001,48.8894377963405,3.2693966666666667,1.0996700000000001,2.1028601655498758,"{""scan-N1120-H8-Q8"": 12}"
GPT-13B,1,40,40,1,128,1024,1152,32,69.55666994243998,8.798090692124106,40.96,40.96,1310720,2621440,20971520,655.36,81.92,724.91666994244,214.38489599999966,386.2862846921238,81.18329800000001,0.736702,1.8766306200081888,"{""scan-N1152-H8-Q1"": 128}",47.23505599999999,218.77347669212412,80.82033,1.0996700000000001,3.313549160086722,"{""scan-N1152-H8-Q8"": 16}"
GPT-13B,1,40,40,1,128,1024,1152,300,69.55666994243998,8.798090692124106,4.369066666666667,4.369066666666667,1310720,2621440,20971520,69.90506666666667,8.738133333333334,139.46173660910665,214.38489599999966,239.92255135879043,8.001431333333334,0.736702,0.5812781492163678,"{""scan-N1152-H8-Q1"": 128}",47.23505599999999,72.40974335879076,7.638463333333334,1.0996700000000001,1.9260078842991173,"{""scan-N1152-H8-Q8"": 16}"
GPT-13B,1,40,40,1,128,1024,1152,450,69.55666994243998,8.798090692124106,2.9127111111111113,2.9127111111111113,1310720,2621440,20971520,46.60337777777778,5.8254222222222225,116.16004772021776,214.38489599999966,234.0971291365682,5.088720222222222,0.736702,0.49620449489772256,"{""scan-N1152-H8-Q1"": 128}",47.23505599999999,66.58432113656855,4.725752222222223,1.0996700000000001,1.7445555610902204,"{""scan-N1152-H8-Q8"": 16}"
GPT-13B,1,40,40,1,192,1024,1216,32,98.12458795451356,13.930310262529833,61.44,61.44,1966080,3932160,20971520,655.36,122.88,753.4845879545136,335.751552000001,594.7051602625309,122.143298,0.736702,1.2669884815223227,"{""scan-N1216-H8-Q1"": 192}",73.15958400000001,331.75022426252985,121.78032999999999,1.0996700000000001,2.271240628787775,"{""scan-N1216-H8-Q8"": 24}"
GPT-13B,1,40,40,1,192,1024,1216,300,98.12458795451356,13.930310262529833,6.5536,6.5536,1966080,3932160,20971520,69.90506666666667,13.1072,168.0296546211802,335.751552000001,375.1595602625308,12.370498000000001,0.736702,0.44788850510325706,"{""scan-N1216-H8-Q1"": 192}",73.15958400000001,112.20462426252985,12.007530000000001,1.0996700000000001,1.497528784803327,"{""scan-N1216-H8-Q8"": 24}"
GPT-13B,1,40,40,1,192,1024,1216,450,98.12458795451356,13.930310262529833,4.369066666666667,4.369066666666667,1966080,3932160,20971520,46.60337777777778,8.738133333333334,144.72796573229135,335.751552000001,366.42142692919754,8.001431333333334,0.736702,0.3949768083847801,"{""scan-N1216-H8-Q1"": 192}",73.15958400000001,103.46649092919651,7.638463333333334,1.0996700000000001,1.3987907044352226,"{""scan-N1216-H8-Q8"": 24}"
GPT-13B,1,40,40,1,256,1024,1280,32,129.1766727502457,19.55131264916468,81.92,81.92,2621440,5242880,20971520,655.36,163.84,784.5366727502458,466.5676799999968,813.0622906491615,163.103298,0.736702,0.9649158272041611,"{""scan-N1280-H8-Q1"": 256}",101.38495999999998,447.5166026491647,162.74033,1.0996700000000001,1.753089534792727,"{""scan-N1280-H8-Q8"": 32}"
GPT-13B,1,40,40,1,256,1024,1280,300,129.1766727502457,19.55131264916468,8.738133333333334,8.738133333333334,2621440,5242880,20971520,69.90506666666667,17.476266666666668,199.08173941691237,466.5676799999968,520.3348239824949,16.739564666666666,0.736702,0.3826031436704492,"{""scan-N1280-H8-Q1"": 256}",101.38495999999998,154.789135982498,16.376596666666668,1.0996700000000001,1.2861480113140662,"{""scan-N1280-H8-Q8"": 32}"
GPT-13B,1,40,40,1,256,1024,1280,450,129.1766727502457,19.55131264916468,5.8254222222222225,5.8254222222222225,2621440,5242880,20971520,46.60337777777778,11.650844444444445,175.78005052802348,466.5676799999968,508.6839795380504,10.914142444444446,0.736702,0.34555845593496787,"{""scan-N1280-H8-Q1"": 256}",101.38495999999998,143.13829153805355,10.551174444444445,1.0996700000000001,1.2280435139977346,"{""scan-N1280-H8-Q8"": 32}"
