model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA-7B,private,8,wl_private.json,32,A3b,198.178935214518,5040088678986.843,255162605600.0,7838880.0,recompute,naive,pim,gpu,3355381914625.7676,1682052810803.2078,2653691098.2949667,259315.44504987006,3000.191299998617,54.681684887759644,0.0007118415698789303,142.3822201251932,0.11376677885471004,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7838880.0
LLAMA-7B,private,8,wl_private.json,32,A4,197.9023007830938,5039310306973.349,255162605600.0,7653824.0,recompute,master-diff,pim,gpu,3355381914625.7676,1681274452735.02,2653691098.2949667,248192.15084505943,168.06340000013256,54.681684887759644,0.0007118415698789303,142.2520720728787,0.10888677121726523,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7653824.0
LLAMA-7B,private,8,wl_private.json,32,A4b,198.5053944250137,5039310307233.018,255162605600.0,7653824.0,recompute,master-diff,pim,gpu,3355381914625.7676,1681274452571.2117,2653691098.2949667,248192.15084505943,168.06340000013256,54.681684887759644,0.0007118415698789303,142.85516573235356,0.10888677121726523,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7653824.0
LLAMA-7B,private,8,wl_private.json,32,A5,1136.57879459068,11328843807978.342,287326625824.0,41412960.0,recompute,master-diff,pim,pim,2129539015462.1218,9196312466925.02,2988196908.6245637,4126672.9379270645,993.7471000056952,21.78185767186708,0.0007118415698789303,1111.978329946487,1.8104524680842033,270848.0,8304384.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,41412960.0
LLAMA-7B,private,8,wl_private.json,32,A6,1136.57879459068,11328843807978.342,287326625824.0,41412960.0,recompute,master-diff,pim,dynamic,2129539015462.1218,9196312466925.02,2988196908.6245637,4126672.9379270645,993.7471000056952,21.78185767186708,0.0007118415698789303,1111.978329946487,1.8104524680842033,270848.0,8304384.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,41412960.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A1,133.88963116572148,14451484655258.248,160626114560.0,3809792.0,no-reuse-physical,private,pim,gpu,1244361950561.0557,13205452122200.242,1670511591.4365509,70850.39288319432,,12.769191081808337,57.99533846625866,62.55859776507128,0.03108345890201553,4727296.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3809792.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A2,98.52436624383026,1368059197369.9387,20235142823936.0,17600.0,recompute,none,gpu,gpu,1157613712000.933,,210445485368.95435,,,31.073890164036797,,0.0,0.0,410368.0,0.0,17,0,17,2,256.0,,,,,,dag,supervisor,,
LLAMA-7B,reduce,8,wl_reduce.json,17,A3,63.239692437765925,1220041469125.2664,84451264002.0,4376482.0,recompute,naive,pim,gpu,483408501569.2008,735754536357.1744,878293145.616785,137761.29096427746,301.1807999999129,6.744939242858485,0.00037816583399709715,56.137373190902125,0.060438584059723056,410368.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4376482.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A3a,63.33093194250579,1221314438835.3538,84451264002.0,4376482.0,recompute,naive-mask,pim,gpu,483408501569.2008,737027506276.1119,878293145.616785,137761.29096427746,93.12959999993956,6.744939242858485,0.00037816583399709715,56.23901525563049,0.060438584059723056,410368.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4376482.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A3b,63.239692437765925,1220041469125.2664,84451264002.0,4376482.0,recompute,naive,pim,gpu,483408501569.2008,735754536357.1744,878293145.616785,137761.29096427746,301.1807999999129,6.744939242858485,0.00037816583399709715,56.137373190902125,0.060438584059723056,410368.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4376482.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A4,63.353597539298235,1221307566441.5562,84451264002.0,4089346.0,recompute,master-diff,pim,gpu,483408501569.2008,737020645074.9789,878293145.616785,126637.99675602425,22.75459999996568,6.744939242858485,0.00037816583399709715,56.27007961023123,0.055558576422642524,410368.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4089346.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A4b,63.366558646519046,1221307566438.3623,84451264002.0,4089346.0,recompute,master-diff,pim,gpu,483408501569.2008,737020645080.4402,878293145.616785,126637.99675602425,22.75459999996568,6.744939242858485,0.00037816583399709715,56.28304071749723,0.055558576422642524,410368.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4089346.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A5,44.875226199519865,788807805715.0198,14731445762.0,4661858.0,recompute,master-diff,pim,pim,457376472679.3182,331277932536.15344,153207035.92338306,193454.63573191172,30.202699999948347,6.028311401632499,0.00037816583399709715,38.71104932954764,0.08487234826122858,270848.0,139520.0,1,16,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4661858.0
LLAMA-7B,reduce,8,wl_reduce.json,17,A6,44.875226199519865,788807805715.0198,14731445762.0,4661858.0,recompute,master-diff,pim,dynamic,457376472679.3182,331277932536.15344,153207035.92338306,193454.63573191172,30.202699999948347,6.028311401632499,0.00037816583399709715,38.71104932954764,0.08487234826122858,270848.0,139520.0,1,16,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4661858.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A1,275.9685786838763,29505571716223.5,317225697280.0,7619584.0,no-reuse-physical,private,pim,gpu,2465354951979.291,27036917475669.277,3299147251.767422,141700.78576625668,,25.338945156061058,118.28223011763319,131.22781747063564,0.062166917803905104,9331712.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7619584.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A2,202.59633787843796,2683597590137.559,42160489496576.0,35232.0,recompute,none,gpu,gpu,2245128499373.065,,438469090764.48,,,62.0613728898261,,0.0,0.0,427264.0,0.0,34,0,34,4,16896.0,,,,,,dag,supervisor,,
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A3,132.87995936591898,2426865319137.7896,174474693186.0,8606210.0,recompute,naive,pim,gpu,846960519067.3549,1578089989950.2063,1814536809.1422594,271586.7569347513,1605.0910999989808,11.458039507516245,0.0007563316679965081,120.64017621408343,0.1191504443947767,427264.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8606210.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A3a,132.16312606211156,2420346168786.172,174474693186.0,8606210.0,recompute,naive-mask,pim,gpu,846960519067.3549,1571570840990.9094,1814536809.1422594,271586.7569347513,240.329499998736,11.458039507516245,0.0007563316679965081,119.99158098953043,0.1191504443947767,427264.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8606210.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A3b,132.87995936591898,2426865319137.7896,174474693186.0,8606210.0,recompute,naive,pim,gpu,846960519067.3549,1578089989950.2063,1814536809.1422594,271586.7569347513,1605.0910999989808,11.458039507516245,0.0007563316679965081,120.64017621408343,0.1191504443947767,427264.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8606210.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A4,132.49412113810817,2420339152760.419,174474693186.0,8417410.0,recompute,master-diff,pim,gpu,846960519067.3549,1571563836629.734,1814536809.1422594,260231.72743457954,71.96080000012729,11.458039507516245,0.0007563316679965081,120.33597617411479,0.11416876993166454,427264.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8417410.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A4b,132.39468087594176,2420339152628.477,174474693186.0,8417410.0,recompute,master-diff,pim,gpu,846960519067.3549,1571563836596.0217,1814536809.1422594,260231.72743457954,71.96080000012729,11.458039507516245,0.0007563316679965081,120.2365359117253,0.11416876993166454,427264.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8417410.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A5,78.46779101999346,1439659498385.5413,21007206978.0,9058402.0,recompute,master-diff,pim,pim,815628593508.4089,623812094573.1837,218474952.56582654,335383.48392051784,85.3446000004951,10.5817718448093,0.0007563316679965081,67.66383227357234,0.14713932153278464,270848.0,156416.0,1,33,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,9058402.0
LLAMA-7B,supervisor,8,wl_supervisor_D4.json,34,A6,78.46779101999346,1439659498385.5413,21007206978.0,9058402.0,recompute,master-diff,pim,dynamic,815628593508.4089,623812094573.1837,218474952.56582654,335383.48392051784,85.3446000004951,10.5817718448093,0.0007563316679965081,67.66383227357234,0.14713932153278464,270848.0,156416.0,1,33,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,9058402.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A1,1270.6213729704898,217009301720690.94,634078101504.0,6995968.0,no-reuse-physical,private,pim,gpu,4935436080405.705,212067271093783.84,6594412255.790195,133365.44542707287,,45.82107077296751,1000.3615357813919,222.26666280730365,0.05851004028603574,19021824.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A2,180.82623748923646,3971337344792.9277,20300766904320.0,32736.0,recompute,none,gpu,gpu,3760209368987.7544,,211127975804.95322,,,113.15701447483569,,0.0,0.0,973056.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,C-hi,8,wl_C64.json,32,A3,242.1024479516066,3973213314485.8813,328177066016.0,6365632.0,recompute,naive,pim,gpu,1055727968989.5348,2914072107246.3145,3413041486.6213326,140667.0292037463,56160.30699996855,15.536081787525447,0.0007118415698789303,222.602002024146,0.06171338849575266,973056.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A3a,241.61946070872068,4004231710690.151,328177066016.0,6365632.0,recompute,naive-mask,pim,gpu,1055727968989.5348,2945090558995.133,3413041486.6213326,140667.0292037463,597.8622000007315,15.536081787525447,0.0007118415698789303,224.89713702230722,0.06171338849575266,973056.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A3b,240.70215096989782,3973437251864.58,328177066016.0,8524224.0,recompute,naive,pim,gpu,1055727968989.5348,2914295954067.7676,3413041486.6213326,231391.39758764984,56160.30699996855,15.536081787525447,0.0007118415698789303,221.16190248446827,0.10151595078781916,973056.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A4,241.5757053566792,4004240862374.8994,328177066016.0,6474176.0,recompute,master-diff,pim,gpu,1055727968989.5348,2945099707347.235,3413041486.6213326,144374.79393992183,232.02490000034027,15.536081787525447,0.0007118415698789303,224.8700468691265,0.06334005770855347,973056.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A4b,240.57665563715176,4004436807849.042,328177066016.0,8362944.0,recompute,master-diff,pim,gpu,1055727968989.5348,2945295573389.9717,3413041486.6213326,223758.61627845262,232.02490000034027,15.536081787525447,0.0007118415698789303,223.83616990730957,0.09816729971352398,973056.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A5,183.58474760979922,2273390439207.737,33923571744.0,12975808.0,recompute,master-diff,pim,pim,921033475215.3931,1352003723436.38,352805146.13147825,434974.8659186737,434.01690000129963,11.99367941537259,0.0007118415698789303,171.2647449135518,0.1908320168537669,532992.0,440064.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,12975808.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A6,86.99823999665087,1687376178783.7573,197377695776.0,8437824.0,recompute,master-diff,pim,dynamic,1049910595708.056,635412627706.4363,2052728036.079902,227231.30338257088,233.6553000003534,15.34198141588397,0.0007118415698789303,70.88624747946406,0.09969083575171424,965376.0,7680.0,17,15,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A1,222.28230957747405,29478599911167.39,221761241088.0,6995968.0,no-reuse-physical,private,pim,gpu,2058756750340.8723,27417536710754.207,2306316907.354538,133365.44542707287,,20.22012439971074,124.76458838595333,76.49988258152521,0.05851004028603574,6438912.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A2,66.13935256791483,1731699929737.796,7055087763456.0,32736.0,recompute,none,gpu,gpu,1658327016998.1558,,73372912739.95432,,,42.62239335639234,,0.0,0.0,383232.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3,87.86033924858407,1753859502745.5708,120407998496.0,6365632.0,recompute,naive,pim,gpu,724865804512.6469,1027741297537.9036,1252243184.3664708,140666.94564534636,16826.41900000274,8.783077590987254,0.0007118415698789303,77.77215551684553,0.061713351837041484,383232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3a,87.28346269702105,1761509435959.8064,120407998496.0,6365632.0,recompute,naive-mask,pim,gpu,724865804512.6469,1035391246974.7301,1252243184.3664708,140666.94564534636,593.9966000007573,8.783077590987254,0.0007118415698789303,78.00690008560692,0.061713351837041484,383232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3b,86.5360290259756,1754083440295.0647,120407998496.0,8524224.0,recompute,naive,pim,gpu,724865804512.6469,1027965144553.3652,1252243184.3664708,231391.31402924992,16826.41900000274,8.783077590987254,0.0007118415698789303,76.40804273320015,0.10151591412910799,383232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A4,87.3951761900698,1761518587584.2249,120407998496.0,6474176.0,recompute,master-diff,pim,gpu,724865804512.6469,1035400395260.2473,1252243184.3664708,144374.7103815219,220.8376000002773,8.783077590987254,0.0007118415698789303,78.13564485821442,0.0633400210498423,383232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A4b,86.67502448391697,1761714532979.1316,120407998496.0,8362944.0,recompute,master-diff,pim,gpu,724865804512.6469,1035596261300.8949,1252243184.3664708,223758.5327200527,220.8376000002773,8.783077590987254,0.0007118415698789303,77.38066590876478,0.0981672630548128,383232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A5,62.62065689434407,1198997913169.6255,21038645280.0,10911424.0,recompute,master-diff,pim,pim,693668433039.7041,505110337508.69464,218801910.9078219,340512.3453986548,300.86640000040995,7.968154595090168,0.0007118415698789303,54.41722886514172,0.1493894537967492,139776.0,243456.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,10911424.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A6,40.87581800986187,1068296084357.067,86245392416.0,8437824.0,recompute,master-diff,pim,dynamic,723337321819.5635,344061583070.78906,896952081.1222267,227231.21982417096,222.36000000028943,8.732065226084725,0.0007118415698789303,31.74474750172177,0.09969079909300306,375552.0,7680.0,17,15,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A2,229.37607117152083,5313077707423.729,25562168950784.0,65504.0,recompute,none,gpu,gpu,5047231150336.14,,265846557088.20914,,,144.16884133554407,,0.0,0.0,1182464.0,0.0,64,0,64,4,24576.0,,,,,,dag,supervisor,,
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3,310.88955286449595,5390509368401.959,422536355936.0,12739072.0,recompute,naive,pim,gpu,1664973744334.3066,3721140874836.435,4394378101.891122,281334.0306620079,89931.5954999037,21.557877084420642,0.0014236831397423223,283.30179102433266,0.12342676482482189,1182464.0,0.0,64,0,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12739072.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3a,309.45447224173705,5435495549596.218,422536355936.0,12739072.0,recompute,naive-mask,pim,gpu,1664973744334.3066,3766127144480.7983,4394378101.891122,281334.0306620079,1530.3923000125803,21.557877084420642,0.0014236831397423223,286.286770568575,0.12342676482482189,1182464.0,0.0,64,0,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12739072.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3b,309.1600703636208,5391026169599.49,422536355936.0,18043392.0,recompute,naive,pim,gpu,1664973744334.3066,3721657466275.097,4394378101.891122,490706.8705912562,89931.5954999037,21.557877084420642,0.0014236831397423223,281.480452545654,0.21528274191145813,1182464.0,0.0,64,0,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,18043392.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A4,309.28817323530075,5435523004844.59,422536355936.0,13080064.0,recompute,master-diff,pim,gpu,1664973744334.3066,3766154589487.4683,4394378101.891122,292457.3248710547,576.6234000035806,21.557877084420642,0.0014236831397423223,286.1632800011414,0.12830677245962005,1182464.0,0.0,64,0,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13080064.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A4b,306.46128881939,5435975206300.8545,422536355936.0,17721344.0,recompute,master-diff,pim,gpu,1664973744334.3066,3766606607188.913,4394378101.891122,475658.5598046618,576.6234000035806,21.557877084420642,0.0014236831397423223,283.2560215999297,0.20868075241435188,1182464.0,0.0,64,0,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17721344.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A6,134.85921052442623,2846744371817.2505,356161495136.0,17796224.0,recompute,master-diff,pim,dynamic,1662015631445.0405,1181024181250.9512,3704079549.511237,479131.2469084644,578.2298000036199,21.459168717271776,0.0014236831397423223,111.9722973491189,0.21020428845259229,1174784.0,7680.0,49,15,64,4,24576.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17796224.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A1,163.70131370928658,23297681017646.457,147387842560.0,3497984.0,no-reuse-physical,private,pim,gpu,1284523706500.9607,22011624411281.188,1532833562.6358078,66682.72271360242,,12.49482019012947,101.10168714584664,49.584258523001594,0.02925502014308085,4333568.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3497984.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A2,42.68006531467846,1058101650784.2716,4631350476800.0,16352.0,recompute,none,gpu,gpu,1009935605825.5388,,48166044958.72406,,,27.24223039200968,,0.0,0.0,278528.0,0.0,16,0,16,1,0.0,,,,,,dag,supervisor,,
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3,55.72005909843562,1056824745535.8938,76449579008.0,3178912.0,recompute,naive,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,131.02080000034695,4.962098509819027,0.0003559207849383083,50.46536503383657,0.030856663675200534,278528.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3178912.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3a,55.72005909843562,1056824745535.8938,76449579008.0,3178912.0,recompute,naive-mask,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,131.02080000034695,4.962098509819027,0.0003559207849383083,50.46536503383657,0.030856663675200534,278528.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3178912.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3b,55.39333268033583,1056902251429.7725,76449579008.0,3764640.0,recompute,naive,pim,gpu,392183325560.38605,663923748375.5299,795075621.6794235,101733.57752365287,131.02080000034695,4.962098509819027,0.0003559207849383083,50.124862760611805,0.044632518567859984,278528.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3764640.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A4,55.70946400214129,1056824745434.7377,76449579008.0,3171232.0,recompute,master-diff,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,28.950099999952748,4.962098509819027,0.0003559207849383083,50.459873472725846,0.030856663675200534,278528.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3171232.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A4b,55.37943045245177,1056892563109.7325,76449579008.0,3683744.0,recompute,master-diff,pim,gpu,392183325560.38605,663914064073.6337,795075621.6794235,97808.5609477518,28.950099999952748,4.962098509819027,0.0003559207849383083,50.11778604990523,0.04291053670609875,278528.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3683744.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A5,19.048416431468958,499559217046.158,10074718208.0,3758624.0,recompute,master-diff,pim,pim,389225212671.1604,110229126009.79578,104777069.36201872,101281.24805181746,30.210099999949847,4.8633901426705615,0.0003559207849383083,14.105143396314565,0.0444340727442639,270848.0,7680.0,1,15,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3758624.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A6,19.048416431468958,499559217046.158,10074718208.0,3758624.0,recompute,master-diff,pim,dynamic,389225212671.1604,110229126009.79578,104777069.36201872,101281.24805181746,30.210099999949847,4.8633901426705615,0.0003559207849383083,14.105143396314565,0.0444340727442639,270848.0,7680.0,1,15,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3758624.0
LLAMA3-8B,N-hi,8,wl_N64.json,128,A2,636.1232997939993,13758634454520.828,72372614856704.0,131040.0,recompute,none,gpu,gpu,13005959260016.52,,752675194509.8212,,,394.8812502716789,,0.0,0.0,1900800.0,0.0,128,0,128,2,16384.0,,,,,,dag,supervisor,,
LLAMA3-8B,N-lo,8,wl_N4.json,8,A1,91.43296735402701,13008065399504.69,76915146752.0,1855488.0,no-reuse-physical,private,pim,gpu,794248825853.7435,12213016622722.545,799917526.2189045,33341.36135686722,,8.13527389710837,56.474991883017964,26.551690244031743,0.014627510071595646,2265088.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1855488.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A2,25.21128024562849,748395094843.0714,2453651062784.0,8416.0,recompute,none,gpu,gpu,722877123790.113,,25517971052.953377,,,17.03244336968093,,0.0,0.0,341760.0,0.0,8,0,8,2,1024.0,,,,,,dag,supervisor,,
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3,32.82675385040439,753188801045.5616,40921731592.0,1697832.0,recompute,naive,pim,gpu,392751869856.6157,360011306351.7342,425586008.5549111,35166.73815210089,3679.014399998727,5.1910436341094215,0.00017796039246865784,27.29974742546124,0.015428338723155433,341760.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1697832.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3a,32.74952899565318,754330580999.1399,40921731592.0,1697832.0,recompute,naive-mask,pim,gpu,392751869856.6157,361153089849.53406,425586008.5549111,35166.73815210089,120.40959999995475,5.1910436341094215,0.00017796039246865784,27.400452810743325,0.015428338723155433,341760.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1697832.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3b,32.569119067539695,753244785471.8107,40921731592.0,2237480.0,recompute,naive,pim,gpu,392751869856.6157,360067268095.8662,425586008.5549111,57847.83024799414,3679.014399998727,5.1910436341094215,0.00017796039246865784,27.032162001917868,0.025378979295882946,341760.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2237480.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A4,32.65767680640471,754332868889.7667,40921731592.0,1724968.0,recompute,master-diff,pim,gpu,392751869856.6157,361155376918.0185,425586008.5549111,36093.67933603668,30.175999999966955,5.1910436341094215,0.00017796039246865784,27.3127056340345,0.015835006026289563,341760.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1724968.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A4b,32.53229856246033,754381855281.9963,40921731592.0,2197160.0,recompute,master-diff,pim,gpu,392751869856.6157,361204343444.68884,425586008.5549111,55939.6349199342,30.175999999966955,5.1910436341094215,0.00017796039246865784,27.17862057952425,0.024541816527413697,341760.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2197160.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A5,21.607261879373226,523800432735.48486,9453965832.0,2940072.0,recompute,master-diff,pim,pim,382486085623.18097,141215935851.72812,98321244.65237752,89966.62080174008,51.79800000007104,4.925673333526845,0.00017796039246865784,16.607837342155523,0.03947012354403331,270848.0,70912.0,1,7,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,2940072.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A6,14.501269655173248,479516763067.6244,27646759432.0,2212136.0,recompute,master-diff,pim,dynamic,392160247278.7718,87068932832.3211,287526298.0918887,56634.17234073159,30.474399999965716,5.171301960679729,0.00017796039246865784,9.211263625607401,0.024846523735049225,340224.0,1536.0,5,3,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,2212136.0
