sample,frequency_ghz,effective_query_MAC_per_ns,compute_query_MAC_per_ns,power_query_MAC_per_ns
148,0.818162115301257,0.8002400720216065,0.8002400720216065,1.3003901170351104
149,0.8219549198092762,0.8002400720216065,0.8002400720216065,1.3003901170351104
150,0.8257477243172952,0.8002400720216065,0.8002400720216065,1.3003901170351104
151,0.8295405288253143,0.8002400720216065,0.8002400720216065,1.3003901170351104
152,0.8333333333333334,0.8002400720216065,0.8002400720216065,1.3003901170351104
153,0.8371261378413524,0.8002400720216065,0.8002400720216065,1.3003901170351104
154,0.8409189423493715,0.8002400720216065,0.8002400720216065,1.3003901170351104
155,0.8447117468573906,0.8002400720216065,0.8002400720216065,1.3003901170351104
156,0.8485045513654096,0.8002400720216065,0.8002400720216065,1.3003901170351104
157,0.8522973558734287,0.8002400720216065,0.8002400720216065,1.3003901170351104
158,0.8560901603814478,0.8002400720216065,0.8002400720216065,1.3003901170351104
159,0.8598829648894668,0.8002400720216065,0.8002400720216065,1.3003901170351104
160,0.8636757693974859,0.8002400720216065,0.8002400720216065,1.3003901170351104
161,0.8669267446900737,0.8669267446900737,0.8669267446900737,1.3003901170351104
162,0.867468573905505,0.8669267446900737,0.8669267446900737,1.3003901170351104
163,0.871261378413524,0.8669267446900737,0.8669267446900737,1.3003901170351104
164,0.8750541829215431,0.8669267446900737,0.8669267446900737,1.3003901170351104
165,0.8788469874295622,0.8669267446900737,0.8669267446900737,1.3003901170351104
166,0.8826397919375812,0.8669267446900737,0.8669267446900737,1.3003901170351104
167,0.8864325964456004,0.8669267446900737,0.8669267446900737,1.3003901170351104
168,0.8902254009536195,0.8669267446900737,0.8669267446900737,1.3003901170351104
169,0.8940182054616385,0.8669267446900737,0.8669267446900737,1.3003901170351104
170,0.8978110099696576,0.8669267446900737,0.8669267446900737,1.3003901170351104
171,0.9016038144776767,0.8669267446900737,0.8669267446900737,1.3003901170351104
172,0.9053966189856957,0.8669267446900737,0.8669267446900737,1.3003901170351104
173,0.9091894234937148,0.8669267446900737,0.8669267446900737,1.3003901170351104
174,0.9129822280017339,0.8669267446900737,0.8669267446900737,1.3003901170351104
175,0.9167750325097529,0.8669267446900737,0.8669267446900737,1.3003901170351104
176,0.920567837017772,0.8669267446900737,0.8669267446900737,1.3003901170351104
177,0.9243606415257911,0.8669267446900737,0.8669267446900737,1.3003901170351104
178,0.9281534460338101,0.8669267446900737,0.8669267446900737,1.3003901170351104
179,0.9319462505418292,0.8669267446900737,0.8669267446900737,1.3003901170351104
180,0.9357390550498483,0.8669267446900737,0.8669267446900737,1.3003901170351104
181,0.9395318595578673,0.8669267446900737,0.8669267446900737,1.3003901170351104
182,0.9433246640658864,0.8669267446900737,0.8669267446900737,1.3003901170351104
183,0.9457382669346258,0.9457382669346258,0.9457382669346259,1.3003901170351104
184,0.9471174685739056,0.9457382669346258,0.9457382669346259,1.3003901170351104
185,0.9509102730819246,0.9457382669346258,0.9457382669346259,1.3003901170351104
186,0.9547030775899437,0.9457382669346258,0.9457382669346259,1.3003901170351104
187,0.9584958820979628,0.9457382669346258,0.9457382669346259,1.3003901170351104
188,0.9622886866059818,0.9457382669346258,0.9457382669346259,1.3003901170351104
189,0.9660814911140009,0.9457382669346258,0.9457382669346259,1.3003901170351104
190,0.96987429562202,0.9457382669346258,0.9457382669346259,1.3003901170351104
191,0.973667100130039,0.9457382669346258,0.9457382669346259,1.3003901170351104
192,0.9774599046380581,0.9457382669346258,0.9457382669346259,1.3003901170351104
193,0.9812527091460772,0.9457382669346258,0.9457382669346259,1.3003901170351104
194,0.9850455136540962,0.9457382669346258,0.9457382669346259,1.3003901170351104
195,0.9888383181621153,0.9457382669346258,0.9457382669346259,1.3003901170351104
196,0.9926311226701344,0.9457382669346258,0.9457382669346259,1.3003901170351104
197,0.9964239271781534,0.9457382669346258,0.9457382669346259,1.3003901170351104
198,1.0002167316861725,0.9457382669346258,0.9457382669346259,1.3003901170351104
199,1.0040095361941916,0.9457382669346258,0.9457382669346259,1.3003901170351104
200,1.0078023407022108,0.9457382669346258,0.9457382669346259,1.3003901170351104
201,1.0115951452102296,0.9457382669346258,0.9457382669346259,1.3003901170351104
202,1.0153879497182488,0.9457382669346258,0.9457382669346259,1.3003901170351104
203,1.0191807542262679,0.9457382669346258,0.9457382669346259,1.3003901170351104
204,1.022973558734287,0.9457382669346258,0.9457382669346259,1.3003901170351104
205,1.026766363242306,0.9457382669346258,0.9457382669346259,1.3003901170351104
206,1.0305591677503252,0.9457382669346258,0.9457382669346259,1.3003901170351104
207,1.034351972258344,0.9457382669346258,0.9457382669346259,1.3003901170351104
208,1.0381447767663632,0.9457382669346258,0.9457382669346259,1.3003901170351104
209,1.0403120936280885,1.0403120936280885,1.0403120936280883,1.3003901170351104
210,1.0419375812743823,1.0403120936280885,1.0403120936280883,1.3003901170351104
211,1.0457303857824014,1.0403120936280885,1.0403120936280883,1.3003901170351104
212,1.0495231902904205,1.0403120936280885,1.0403120936280883,1.3003901170351104
213,1.0533159947984396,1.0403120936280885,1.0403120936280883,1.3003901170351104
214,1.0571087993064585,1.0403120936280885,1.0403120936280883,1.3003901170351104
215,1.0609016038144776,1.0403120936280885,1.0403120936280883,1.3003901170351104
