q,cached,total_kv,link_GBps_one_way,pim_mode,gpu_qk_us,gpu_softmax_us,gpu_pv_us,gpu_attention_us,pim_scan_us,pim_softmax_us,q_input_us,output_us,new_kv_transfer_us,cached_kv_readback_us,pim_kv_overlap_window_us,pim_new_kv_hidden_us,pim_new_kv_exposed_us,gpu_new_kv_hidden_us,gpu_new_kv_exposed_us,gpu_service_us,pim_service_us,gpu_over_pim_latency_ratio,signed_faster_side_latency_reduction,winner,shape_data_source,link_pricing,heatmap
1536,256,1792,300,mq,304.893636923077,417.34001965463995,304.893636923077,1027.127293500794,903.7534079999981,131.38482100238664,41.94304,41.94304,83.88608,13.981013333333335,0.421412,0.421412,83.464668,83.88608,0,1041.1083068341272,1202.488977002385,0.8657944702573872,-0.13420552974261285,GPU,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
2048,256,2304,300,mq,522.6748061538462,715.4400336936684,522.6748061538462,1760.789646001361,1534.358016000008,225.23112171837707,55.92405333333334,55.92405333333334,111.84810666666668,13.981013333333335,0.421412,0.421412,111.42669466666668,111.84810666666668,0,1774.7706593346943,1982.8639390517185,0.8950541811675983,-0.10494581883240177,GPU,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
64,512,576,300,mq,9.00510459076232,5.589375263231784,9.00510459076232,23.599584444756424,13.897368,1.7596181384248208,1.7476266666666669,1.7476266666666669,3.4952533333333338,27.96202666666667,0.647498,0.647498,2.8477553333333336,3.4952533333333338,0,51.56161111142309,21.99999480509149,2.3437101493992225,0.5733260786295028,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
96,512,608,300,mq,11.256380738452899,8.849844166783658,11.256380738452899,31.362605643689456,21.141348000000004,2.7860620525059665,2.62144,2.62144,5.24288,27.96202666666667,0.647498,0.647498,4.595382000000001,5.24288,0,59.32463231035612,33.76567205250597,1.7569510305645837,0.43083217312058086,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
128,512,640,300,mq,13.662917310122142,12.420833918292855,13.662917310122142,39.746668538537136,28.975919999999988,3.910262529832935,3.4952533333333338,3.4952533333333338,6.9905066666666675,27.96202666666667,0.647498,0.647498,6.343008666666668,6.9905066666666675,0,67.70869520520381,46.21969786316626,1.4649315840543977,0.31737426451523165,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
192,512,704,300,mq,18.941771725396602,20.49437596518321,18.941771725396602,58.37791941597642,45.75242400000001,6.451933174224344,5.24288,5.24288,10.48576,27.96202666666667,0.647498,0.647498,9.838262,10.48576,0,86.3399460826431,72.52837917422436,1.1904298298910172,0.15996728669715116,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
256,512,768,300,mq,24.84166783658571,29.810001403902852,24.84166783658571,79.49333707707427,64.84207999999995,9.384630071599044,6.9905066666666675,6.9905066666666675,13.981013333333335,27.96202666666667,0.647498,0.647498,13.333515333333334,13.981013333333335,0,107.45536374374095,101.54123873826568,1.0582435774761387,0.055037969249997126,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
384,512,896,300,mq,38.50458514670785,52.16750245682999,38.50458514670785,129.1766727502457,114.0949920000001,16.42310262529833,10.48576,10.48576,20.97152,27.96202666666667,0.647498,0.647498,20.324022000000003,20.97152,0,157.13869941691237,171.81363662529844,0.9145880530985439,-0.08541194690145613,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
512,512,1024,300,mq,58.07497846153847,79.49333707707427,58.07497846153847,195.64329400015123,165.90713599999987,25.025680190930785,13.981013333333335,13.981013333333335,27.96202666666667,27.96202666666667,0.647498,0.647498,27.31452866666667,27.96202666666667,0,223.6053206668179,246.209371524264,0.9081917527448038,-0.09180824725519617,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
768,512,1280,300,mq,108.89058461538463,149.05000701951425,108.89058461538463,366.8311762502835,304.15488000000005,46.923150357995226,20.97152,20.97152,41.94304,27.96202666666667,0.647498,0.647498,41.295542000000005,41.94304,0,394.7932029169501,434.31661235799527,0.9089986237771005,-0.09100137622289954,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
