panel,mode,model,q,cached,link_GBps,gpu_service_us,pim_service_us,source_kind,numerical_sample,GPUs,Q_heads,KV_heads,gqa_size,total_kv,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,pim_scan_us,pim_new_kv_exposed_us,pim_overlap_window_us,pim_speedup_over_GPU,pim_profile_repeats,GPU_minus_PIM_us,GPU_query_tokens_per_us,PIM_query_tokens_per_us,completed_manifest_path,completed_manifest_sha256,command_profile_manifest_sha256s,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,matches_old_sample,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
e,mq,LLAMA-7B,546,1024,300,375.80424224250083,401.5779254343676,integer-refinement,True,1,32,32,1,1570,319.8801889091675,40.917422434367545,14.90944,14.90944,4472832,8945664.0,16777216.0,55.92405333333334,29.81888,302.1224130000001,28.71921,1.0996700000000001,0.9358189742028559,"{""scan-D128-B2-N1570-H7-Q2"": 1, ""scan-D128-B2-N1570-H7-Q8"": 68}",-25.77368319186678,1.4528840780027024,1.359636487512151,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""bcfbf275e6f66866afbd1f016f4985e15e116ef30ae108968acda4995cc3e9df"": ""296b624c75449d0e47ad3ffcbdc63a6d877fc7a0791217810b5ebb799819a0d6""}",,,,,,,False,302.1224130000001,401.5779254343676,28.71921,1.0996700000000001,0.9358189742028559,"{""scan-D128-B2-N1570-H7-Q2"": 1, ""scan-D128-B2-N1570-H7-Q8"": 68}"
e,mq,LLAMA-7B,547,1024,300,376.5942218975727,401.924315220366,integer-refinement,True,1,32,32,1,1571,320.67016856423936,41.01847255369928,14.936746666666666,14.936746666666666,4481024,8962048.0,16777216.0,55.92405333333334,29.873493333333332,302.2585260000001,28.773823333333333,1.0996700000000001,0.9369779524065237,"{""scan-D128-B2-N1571-H7-Q3"": 1, ""scan-D128-B2-N1571-H7-Q8"": 68}",-25.33009332279329,1.4524917489275095,1.3609527447974683,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""3975df98e201ee52d951764f35138cada151370257278aaf615fba7dfcf508f9"": ""33dc8ae6af79957cdf74c3340075afa4c49faf25c2ca46bece8d42dcc5caebe2"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,302.2585260000001,401.924315220366,28.773823333333333,1.0996700000000001,0.9369779524065237,"{""scan-D128-B2-N1571-H7-Q3"": 1, ""scan-D128-B2-N1571-H7-Q8"": 68}"
e,mq,LLAMA-7B,548,1024,300,377.38494787258327,402.27387647175823,integer-refinement,True,1,32,32,1,1572,321.4608945392499,41.11961813842482,14.964053333333334,14.964053333333334,4489216,8978432.0,16777216.0,55.92405333333334,29.928106666666668,302.39771500000006,28.82843666666667,1.0996700000000001,0.9381293937914402,"{""scan-D128-B2-N1572-H7-Q4"": 1, ""scan-D128-B2-N1572-H7-Q8"": 68}",-24.88892859917496,1.4520981906915418,1.3622559953591034,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""3507ad7ab0995c805bfd2778b18ac1fa24975cfc45e5cb634b633cc8ef74e326"": ""2d46e8dabab0bbb2927710f7b3f192eaca63542ec1304f2f6e5702655c9c701a"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,302.39771500000006,402.27387647175823,28.82843666666667,1.0996700000000001,0.9381293937914402,"{""scan-D128-B2-N1572-H7-Q4"": 1, ""scan-D128-B2-N1572-H7-Q8"": 68}"
e,mq,LLAMA-7B,549,1024,300,378.1764201675324,402.65967618854427,integer-refinement,True,1,32,32,1,1573,322.25236683419905,41.22085918854415,14.99136,14.99136,4497408,8994816.0,16777216.0,55.92405333333334,29.98272,302.5730470000001,28.88305,1.0996700000000001,0.9391961562857174,"{""scan-D128-B2-N1573-H7-Q5"": 1, ""scan-D128-B2-N1573-H7-Q8"": 68}",-24.48325602101187,1.4517034133349527,1.3634342658710437,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""a7f323ed35843f231f7322614d5450ed428cc43d80e32ca611e8a58eb34a1238"": ""feb880a6764050c899405905b4dec28d85683ce0d5fa517f0347c646f96557c7""}",,,,,,,False,302.5730470000001,402.65967618854427,28.88305,1.0996700000000001,0.9391961562857174,"{""scan-D128-B2-N1573-H7-Q5"": 1, ""scan-D128-B2-N1573-H7-Q8"": 68}"
e,mq,LLAMA-7B,550,1024,300,378.9686387824203,403.331639370724,integer-refinement,True,1,32,32,1,1574,323.044585449087,41.32219570405728,15.018666666666666,15.018666666666666,4505600,9011200.0,16777216.0,55.92405333333334,30.037333333333333,303.0344470000001,28.937663333333333,1.0996700000000001,0.9395956126171636,"{""scan-D128-B2-N1574-H7-Q6"": 1, ""scan-D128-B2-N1574-H7-Q8"": 68}",-24.36300058830369,1.4513074268284638,1.3636420908067297,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""a1a359997f1b59432055697dc134bb60061af34e8df03c6dd90d89f6772a0fc2"": ""110cc9bff394da585cc3c2975bb9fdc5ba4a4f44832dbfec18b159dbad6e1997""}",,,,,,,False,303.0344470000001,403.331639370724,28.937663333333333,1.0996700000000001,0.9395956126171636,"{""scan-D128-B2-N1574-H7-Q6"": 1, ""scan-D128-B2-N1574-H7-Q8"": 68}"
e,mq,LLAMA-7B,551,1024,300,379.7616037172468,403.71455401829763,integer-refinement,True,1,32,32,1,1575,323.8375503839135,41.4236276849642,15.045973333333333,15.045973333333333,4513792,9027584.0,16777216.0,55.92405333333334,30.091946666666665,303.20670300000006,28.992276666666665,1.0996700000000001,0.9406685984871251,"{""scan-D128-B2-N1575-H7-Q7"": 1, ""scan-D128-B2-N1575-H7-Q8"": 68}",-23.952950301050805,1.450910241073896,1.3648257030015989,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""4481bb45bd887b59f2e53ccd71543a99755b239a921e837160c72911609cdb30"": ""b6d39ba91da4f4ab34512fb344ef255da1fe0ee5a2a164dac06befd93e461629"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,303.20670300000006,403.71455401829763,28.992276666666665,1.0996700000000001,0.9406685984871251,"{""scan-D128-B2-N1575-H7-Q7"": 1, ""scan-D128-B2-N1575-H7-Q8"": 68}"
e,mq,LLAMA-7B,552,1024,300,380.555314972012,404.49283013126507,integer-refinement,True,1,32,32,1,1576,324.63126163867867,41.52515513126492,15.07328,15.07328,4521984,9043968.0,16777216.0,55.92405333333334,30.14656,303.7742250000001,29.04689,1.0996700000000001,0.9408209160308604,"{""scan-D128-B2-N1576-H7-Q8"": 69}",-23.937515159253053,1.4505118659046896,1.3646719023940825,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,303.7742250000001,404.49283013126507,29.04689,1.0996700000000001,0.9408209160308604,"{""scan-D128-B2-N1576-H7-Q8"": 69}"
e,mq,LLAMA-7B,553,1024,300,381.3497725467158,407.0245217096262,integer-refinement,True,1,32,32,1,1577,325.4257192133825,41.62677804295943,15.100586666666667,15.100586666666667,4530176,9060352.0,16777216.0,55.92405333333334,30.201173333333333,306.09506700000014,29.101503333333334,1.0996700000000001,0.9369208787346064,"{""scan-D128-B2-N1577-H7-Q1"": 1, ""scan-D128-B2-N1577-H7-Q8"": 69}",-25.67474916291036,1.4501123110864234,1.3586405007669626,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""6b115aac771e9c0291ac0bfbebd755c9abea66bdbf3e08268d2170c2075910f3"": ""faac1d33fda17b25017e19f0d867e31f2a3c648ad4032f166d9077fedd525148"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,306.09506700000014,407.0245217096262,29.101503333333334,1.0996700000000001,0.9369208787346064,"{""scan-D128-B2-N1577-H7-Q1"": 1, ""scan-D128-B2-N1577-H7-Q8"": 69}"
e,mq,LLAMA-7B,554,1024,300,382.1449764413583,407.6653377533812,integer-refinement,True,1,32,32,1,1578,326.220923108025,41.72849642004773,15.127893333333333,15.127893333333333,4538368,9076736.0,16777216.0,55.92405333333334,30.255786666666665,306.52493800000013,29.156116666666666,1.0996700000000001,0.9373987461071279,"{""scan-D128-B2-N1578-H7-Q2"": 1, ""scan-D128-B2-N1578-H7-Q8"": 69}",-25.520361312022885,1.4497115863173293,1.3589578232308397,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""bcfbf275e6f66866afbd1f016f4985e15e116ef30ae108968acda4995cc3e9df"": ""296b624c75449d0e47ad3ffcbdc63a6d877fc7a0791217810b5ebb799819a0d6""}",,,,,,,False,306.52493800000013,407.6653377533812,29.156116666666666,1.0996700000000001,0.9373987461071279,"{""scan-D128-B2-N1578-H7-Q2"": 1, ""scan-D128-B2-N1578-H7-Q8"": 69}"
e,mq,LLAMA-7B,555,1024,300,382.94092665593945,408.01249126253,integer-refinement,True,1,32,32,1,1579,327.0168733226061,41.83031026252983,15.1552,15.1552,4546560,9093120.0,16777216.0,55.92405333333334,30.3104,306.6610510000001,29.21073,1.0996700000000001,0.9385519680316391,"{""scan-D128-B2-N1579-H7-Q3"": 1, ""scan-D128-B2-N1579-H7-Q8"": 69}",-25.071564606590528,1.4493097012288014,1.3602524723756384,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""3975df98e201ee52d951764f35138cada151370257278aaf615fba7dfcf508f9"": ""33dc8ae6af79957cdf74c3340075afa4c49faf25c2ca46bece8d42dcc5caebe2"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,306.6610510000001,408.01249126253,29.21073,1.0996700000000001,0.9385519680316391,"{""scan-D128-B2-N1579-H7-Q3"": 1, ""scan-D128-B2-N1579-H7-Q8"": 69}"
e,mq,LLAMA-7B,556,1024,300,383.73762319045926,408.3628162370725,integer-refinement,True,1,32,32,1,1580,327.8135698571259,41.93221957040573,15.182506666666667,15.182506666666667,4554752,9109504.0,16777216.0,55.92405333333334,30.365013333333334,306.8002400000001,29.265343333333334,1.0996700000000001,0.9396977587883094,"{""scan-D128-B2-N1580-H7-Q4"": 1, ""scan-D128-B2-N1580-H7-Q8"": 69}",-24.62519304661322,1.4489066653859017,1.3615343461565748,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""3507ad7ab0995c805bfd2778b18ac1fa24975cfc45e5cb634b633cc8ef74e326"": ""2d46e8dabab0bbb2927710f7b3f192eaca63542ec1304f2f6e5702655c9c701a"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,306.8002400000001,408.3628162370725,29.265343333333334,1.0996700000000001,0.9396977587883094,"{""scan-D128-B2-N1580-H7-Q4"": 1, ""scan-D128-B2-N1580-H7-Q8"": 69}"
e,mq,LLAMA-7B,557,1024,300,384.53506604491776,408.74937967700885,integer-refinement,True,1,32,32,1,1581,328.6110127115844,42.03422434367542,15.209813333333333,15.209813333333333,4562944,9125888.0,16777216.0,55.92405333333334,30.419626666666666,306.9755720000001,29.319956666666666,1.0996700000000001,0.9407599990702736,"{""scan-D128-B2-N1581-H7-Q5"": 1, ""scan-D128-B2-N1581-H7-Q8"": 69}",-24.21431363209109,1.44850248828786,1.3626931995349763,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""a7f323ed35843f231f7322614d5450ed428cc43d80e32ca611e8a58eb34a1238"": ""feb880a6764050c899405905b4dec28d85683ce0d5fa517f0347c646f96557c7""}",,,,,,,False,306.9755720000001,408.74937967700885,29.319956666666666,1.0996700000000001,0.9407599990702736,"{""scan-D128-B2-N1581-H7-Q5"": 1, ""scan-D128-B2-N1581-H7-Q8"": 69}"
e,mq,LLAMA-7B,558,1024,300,385.3332552193148,409.42210658233904,integer-refinement,True,1,32,32,1,1582,329.4092018859815,42.1363245823389,15.23712,15.23712,4571136,9142272.0,16777216.0,55.92405333333334,30.47424,307.43697200000014,29.374570000000002,1.0996700000000001,0.9411637745599365,"{""scan-D128-B2-N1582-H7-Q6"": 1, ""scan-D128-B2-N1582-H7-Q8"": 69}",-24.08885136302422,1.4480971793685724,1.3628966072641229,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2"", ""a1a359997f1b59432055697dc134bb60061af34e8df03c6dd90d89f6772a0fc2"": ""110cc9bff394da585cc3c2975bb9fdc5ba4a4f44832dbfec18b159dbad6e1997""}",,,,,,,False,307.43697200000014,409.42210658233904,29.374570000000002,1.0996700000000001,0.9411637745599365,"{""scan-D128-B2-N1582-H7-Q6"": 1, ""scan-D128-B2-N1582-H7-Q8"": 69}"
e,mq,LLAMA-7B,559,1024,300,386.1321907136507,409.805784953063,integer-refinement,True,1,32,32,1,1583,330.20813738031734,42.23852028639618,15.264426666666667,15.264426666666667,4579328,9158656.0,16777216.0,55.92405333333334,30.528853333333334,307.6092280000001,29.429183333333334,1.0996700000000001,0.9422321618956069,"{""scan-D128-B2-N1583-H7-Q7"": 1, ""scan-D128-B2-N1583-H7-Q8"": 69}",-23.673594239412296,1.44769074799709,1.3640607832415663,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""4481bb45bd887b59f2e53ccd71543a99755b239a921e837160c72911609cdb30"": ""b6d39ba91da4f4ab34512fb344ef255da1fe0ee5a2a164dac06befd93e461629"", ""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,307.6092280000001,409.805784953063,29.429183333333334,1.0996700000000001,0.9422321618956069,"{""scan-D128-B2-N1583-H7-Q7"": 1, ""scan-D128-B2-N1583-H7-Q8"": 69}"
e,mq,LLAMA-7B,560,1024,300,386.9318725279251,410.5848247891807,integer-refinement,True,1,32,32,1,1584,331.0078191945918,42.34081145584726,15.291733333333333,15.291733333333333,4587520,9175040.0,16777216.0,55.92405333333334,30.583466666666666,308.17675000000014,29.483796666666667,1.0996700000000001,0.9423920446319456,"{""scan-D128-B2-N1584-H7-Q8"": 70}",-23.652952261255564,1.4472832034781122,1.3639081772872101,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""716ed9caae848c66701bd49a5325c71ef8a14156093ef552cb911ee0c3c47413"": ""21615266190fc65f555315ff01524eae5fdc0a459f25c920c7e18b50ddc422b2""}",,,,,,,False,308.17675000000014,410.5848247891807,29.483796666666667,1.0996700000000001,0.9423920446319456,"{""scan-D128-B2-N1584-H7-Q8"": 70}"
e,mq,LLAMA-7B,561,1024,300,387.73230066213824,413.88935609069193,integer-refinement,True,1,32,32,1,1585,331.8082473288049,42.44319809069212,15.319040000000001,15.319040000000001,4595712,9191424.0,16777216.0,55.92405333333334,30.638080000000002,311.2696679999998,29.538410000000002,1.0996700000000001,0.9368018166120171,"{""scan-D128-B2-N1585-H7-Q1"": 1, ""scan-D128-B2-N1585-H7-Q8"": 70}",-26.15705542855369,1.4468745550524653,1.3554347115828536,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428"", ""9cf8e1a1a02138ef4092a62be919b3f489e3840808591560a379669fb0321089"": ""db1928580eadf34d8fbdf168b522e3b937e03312385265fc80333f25c4bf4c94""}",,,,,,,False,311.2696679999998,413.88935609069193,29.538410000000002,1.0996700000000001,0.9368018166120171,"{""scan-D128-B2-N1585-H7-Q1"": 1, ""scan-D128-B2-N1585-H7-Q8"": 70}"
e,mq,LLAMA-7B,562,1024,300,388.53347511629,414.5340118575973,integer-refinement,True,1,32,32,1,1586,332.60942178295664,42.54568019093079,15.346346666666665,15.346346666666665,4603904,9207808.0,16777216.0,55.92405333333334,30.69269333333333,311.7026149999998,29.59302333333333,1.0996700000000001,0.9372776756609319,"{""scan-D128-B2-N1586-H7-Q2"": 1, ""scan-D128-B2-N1586-H7-Q8"": 70}",-26.000536741307315,1.4464648118975865,1.355739176820697,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""61f01b715b536f87d9a45b152db030d50e78f70bdab1fd5342b4b2d511a1c862"": ""736ea2183f31fbebfca8af40ae4c4cb572fac273c6ee517a140f7049622f7b5a"", ""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428""}",,,,,,,False,311.7026149999998,414.5340118575973,29.59302333333333,1.0996700000000001,0.9372776756609319,"{""scan-D128-B2-N1586-H7-Q2"": 1, ""scan-D128-B2-N1586-H7-Q8"": 70}"
e,mq,LLAMA-7B,563,1024,300,389.3353958903804,414.88192908989635,integer-refinement,True,1,32,32,1,1587,333.4113425570471,42.64825775656325,15.373653333333333,15.373653333333333,4612096,9224192.0,16777216.0,55.92405333333334,30.747306666666667,311.83872799999983,29.647636666666667,1.0996700000000001,0.9384245699600463,"{""scan-D128-B2-N1587-H7-Q3"": 1, ""scan-D128-B2-N1587-H7-Q8"": 70}",-25.54653319951592,1.4460539831279964,1.3570125872559022,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428"", ""bf8f9e9a38d27bae04ad070ab67b80fee8948e789af6ef868e9f88f0f3e71089"": ""eb7b8aeaedf99849dbea09547530e1dea5031962c1897824db58ee10776a9f1e""}",,,,,,,False,311.83872799999983,414.88192908989635,29.647636666666667,1.0996700000000001,0.9384245699600463,"{""scan-D128-B2-N1587-H7-Q3"": 1, ""scan-D128-B2-N1587-H7-Q8"": 70}"
e,mq,LLAMA-7B,564,1024,300,390.1380629844095,415.2330177875893,integer-refinement,True,1,32,32,1,1588,334.21400965107614,42.750930787589496,15.40096,15.40096,4620288,9240576.0,16777216.0,55.92405333333334,30.80192,311.9779169999998,29.70225,1.0996700000000001,0.9395641634259031,"{""scan-D128-B2-N1588-H7-Q4"": 1, ""scan-D128-B2-N1588-H7-Q8"": 70}",-25.094954803179803,1.4456420777957733,1.3582734894374702,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428"", ""94c95e1afff6b2b377f61a0668b6197c32f75d3a1a98a85cc018f8c8ad7cc2e9"": ""029ad38ea70f5abc294f8fa6425f6b4bdd14068d75d7ddc6d1e0b7e7a807f6d4""}",,,,,,,False,311.9779169999998,415.2330177875893,29.70225,1.0996700000000001,0.9395641634259031,"{""scan-D128-B2-N1588-H7-Q4"": 1, ""scan-D128-B2-N1588-H7-Q8"": 70}"
e,mq,LLAMA-7B,565,1024,300,390.9414763983773,415.60496495067605,integer-refinement,True,1,32,32,1,1589,335.01742306504394,42.85369928400955,15.428266666666666,15.428266666666666,4628480,9256960.0,16777216.0,55.92405333333334,30.85653333333333,312.1378689999998,29.75686333333333,1.0996700000000001,0.9406564150280885,"{""scan-D128-B2-N1589-H7-Q5"": 1, ""scan-D128-B2-N1589-H7-Q8"": 70}",-24.66348855229876,1.4452291048910184,1.3594640287010387,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""389efa08c93e43e14737611237ac24c2c8c50dc6da5ca5aec1f16d80b85cfb4a"": ""926ee78f4d36c2961775ab2b277554d7c3cbbc92515881e9c48d990090bb5731"", ""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428""}",,,,,,,False,312.1378689999998,415.60496495067605,29.75686333333333,1.0996700000000001,0.9406564150280885,"{""scan-D128-B2-N1589-H7-Q5"": 1, ""scan-D128-B2-N1589-H7-Q8"": 70}"
e,mq,LLAMA-7B,566,1024,300,391.74563613228366,416.2784555791566,integer-refinement,True,1,32,32,1,1590,335.8215827989503,42.95656324582339,15.455573333333334,15.455573333333334,4636672,9273344.0,16777216.0,55.92405333333334,30.911146666666667,312.5992689999998,29.811476666666668,1.0996700000000001,0.9410663244324255,"{""scan-D128-B2-N1590-H7-Q6"": 1, ""scan-D128-B2-N1590-H7-Q8"": 70}",-24.532819446872963,1.444815073342322,1.3596668105548244,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""788fbe69b85f65d6b343a4b231c42320caf85cc2bd0c73adc58237a39f981dbb"": ""c5eab675030a9abeb7bf79a9c38107a1a8402f38c7066ffc4c5ecc69701ad8d0"", ""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428""}",,,,,,,False,312.5992689999998,416.2784555791566,29.811476666666668,1.0996700000000001,0.9410663244324255,"{""scan-D128-B2-N1590-H7-Q6"": 1, ""scan-D128-B2-N1590-H7-Q8"": 70}"
e,mq,LLAMA-7B,567,1024,300,392.5505421861288,416.6752016730308,integer-refinement,True,1,32,32,1,1591,336.62648885279543,43.059522673031026,15.48288,15.48288,4644864,9289728.0,16777216.0,55.92405333333334,30.96576,312.7838289999998,29.86609,1.0996700000000001,0.9421020032148856,"{""scan-D128-B2-N1591-H7-Q7"": 1, ""scan-D128-B2-N1591-H7-Q8"": 70}",-24.124659486902033,1.4443999920172206,1.3607721259229881,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428"", ""aae4797013c9793d59414699ae90866024c3c833e2a03f165af67e67e11cc16e"": ""35e6f1873e7cbbafe5aa7c717d4bedf49529914adbc3549956454d0ee59698b0""}",,,,,,,False,312.7838289999998,416.6752016730308,29.86609,1.0996700000000001,0.9421020032148856,"{""scan-D128-B2-N1591-H7-Q7"": 1, ""scan-D128-B2-N1591-H7-Q8"": 70}"
e,mq,LLAMA-7B,568,1024,300,393.3561945599125,417.44731523229893,integer-refinement,True,1,32,32,1,1592,337.4321412265792,43.16257756563246,15.510186666666666,15.510186666666666,4653056,9306112.0,16777216.0,55.92405333333334,31.020373333333332,313.3436609999998,29.920703333333332,1.0996700000000001,0.9422894343949001,"{""scan-D128-B2-N1592-H7-Q8"": 71}",-24.09112067238641,1.4439838697226548,1.3606507438763196,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7e2acbae64f7db4986b77064e17b64e4445b2287880282e0d2035a6a5741ca7f"": ""8c81bde42ab8f00fb5946726c6e3ad52db9f4ba8f4310019f687f3ca0dbb6428""}",,,,,,,False,313.3436609999998,417.44731523229893,29.920703333333332,1.0996700000000001,0.9422894343949001,"{""scan-D128-B2-N1592-H7-Q8"": 71}"
